CustomerID	AccountNumber	CustomerType	OrderCount
18915	AW00018915	I	1
18916	AW00018916	I	1
18917	AW00018917	I	1
18918	AW00018918	I	1
18919	AW00018919	I	2
18920	AW00018920	I	1
18921	AW00018921	I	1
18922	AW00018922	I	1
18923	AW00018923	I	1
18924	AW00018924	I	1
18925	AW00018925	I	2
18926	AW00018926	I	2
18927	AW00018927	I	2
18928	AW00018928	I	2
18929	AW00018929	I	2
18930	AW00018930	I	2
18931	AW00018931	I	2
18932	AW00018932	I	2
18933	AW00018933	I	1
18934	AW00018934	I	1
18935	AW00018935	I	1
18936	AW00018936	I	1
18937	AW00018937	I	1
18938	AW00018938	I	1
18939	AW00018939	I	1
18940	AW00018940	I	1
18941	AW00018941	I	1
18942	AW00018942	I	1
18943	AW00018943	I	1
18944	AW00018944	I	2
18945	AW00018945	I	1
18946	AW00018946	I	1
18947	AW00018947	I	1
18948	AW00018948	I	1
18949	AW00018949	I	1
18950	AW00018950	I	1
18951	AW00018951	I	1
18952	AW00018952	I	1
18953	AW00018953	I	1
18954	AW00018954	I	1
18955	AW00018955	I	1
18956	AW00018956	I	1
18957	AW00018957	I	1
18958	AW00018958	I	1
18959	AW00018959	I	1
18960	AW00018960	I	1
18961	AW00018961	I	1
18962	AW00018962	I	1
18963	AW00018963	I	1
18964	AW00018964	I	1
18965	AW00018965	I	1
18966	AW00018966	I	1
18967	AW00018967	I	1
18968	AW00018968	I	2
18969	AW00018969	I	1
18970	AW00018970	I	1
18971	AW00018971	I	1
18972	AW00018972	I	1
18973	AW00018973	I	1
18974	AW00018974	I	1
18975	AW00018975	I	1
18976	AW00018976	I	1
18977	AW00018977	I	1
18978	AW00018978	I	2
18979	AW00018979	I	1
18980	AW00018980	I	1
18981	AW00018981	I	1
18982	AW00018982	I	1
18983	AW00018983	I	1
18984	AW00018984	I	1
18985	AW00018985	I	1
18986	AW00018986	I	1
18987	AW00018987	I	1
18988	AW00018988	I	1
18989	AW00018989	I	1
18990	AW00018990	I	1
18991	AW00018991	I	1
18992	AW00018992	I	1
18993	AW00018993	I	1
18994	AW00018994	I	1
18995	AW00018995	I	1
18996	AW00018996	I	1
18997	AW00018997	I	1
18998	AW00018998	I	1
18999	AW00018999	I	1
19000	AW00019000	I	2
19001	AW00019001	I	2
19002	AW00019002	I	1
19003	AW00019003	I	1
19004	AW00019004	I	1
19005	AW00019005	I	1
19006	AW00019006	I	1
19007	AW00019007	I	1
19008	AW00019008	I	1
19009	AW00019009	I	1
19010	AW00019010	I	1
19011	AW00019011	I	1
19012	AW00019012	I	1
19013	AW00019013	I	1
19014	AW00019014	I	2
19015	AW00019015	I	2
19016	AW00019016	I	1
19017	AW00019017	I	1
19018	AW00019018	I	1
19019	AW00019019	I	1
19020	AW00019020	I	1
19021	AW00019021	I	1
19022	AW00019022	I	1
19023	AW00019023	I	1
19024	AW00019024	I	1
19025	AW00019025	I	1
19026	AW00019026	I	2
19027	AW00019027	I	2
19028	AW00019028	I	2
19029	AW00019029	I	2
19030	AW00019030	I	2
19031	AW00019031	I	3
19032	AW00019032	I	3
19033	AW00019033	I	2
19034	AW00019034	I	2
19035	AW00019035	I	2
19036	AW00019036	I	2
19037	AW00019037	I	2
19038	AW00019038	I	2
19039	AW00019039	I	1
19040	AW00019040	I	2
19041	AW00019041	I	2
19042	AW00019042	I	1
19043	AW00019043	I	1
19044	AW00019044	I	1
19045	AW00019045	I	1
19046	AW00019046	I	2
19047	AW00019047	I	1
19048	AW00019048	I	2
19049	AW00019049	I	2
19050	AW00019050	I	1
19051	AW00019051	I	2
19052	AW00019052	I	2
19053	AW00019053	I	1
19054	AW00019054	I	1
19055	AW00019055	I	1
19056	AW00019056	I	1
19057	AW00019057	I	2
19058	AW00019058	I	2
19059	AW00019059	I	1
19060	AW00019060	I	1
19061	AW00019061	I	1
19062	AW00019062	I	1
19063	AW00019063	I	1
19064	AW00019064	I	1
19065	AW00019065	I	2
19066	AW00019066	I	1
19067	AW00019067	I	2
19068	AW00019068	I	1
19069	AW00019069	I	2
19070	AW00019070	I	2
19071	AW00019071	I	1
19072	AW00019072	I	1
19073	AW00019073	I	2
19074	AW00019074	I	1
19075	AW00019075	I	1
19076	AW00019076	I	2
19077	AW00019077	I	1
19078	AW00019078	I	1
19079	AW00019079	I	1
19080	AW00019080	I	1
19081	AW00019081	I	1
19082	AW00019082	I	1
19083	AW00019083	I	2
19084	AW00019084	I	2
19085	AW00019085	I	2
19086	AW00019086	I	2
19087	AW00019087	I	2
19088	AW00019088	I	2
19089	AW00019089	I	2
19090	AW00019090	I	2
19091	AW00019091	I	2
19092	AW00019092	I	2
19093	AW00019093	I	2
19094	AW00019094	I	2
19095	AW00019095	I	2
19096	AW00019096	I	2
19097	AW00019097	I	2
19098	AW00019098	I	2
19099	AW00019099	I	2
19100	AW00019100	I	2
19101	AW00019101	I	2
19102	AW00019102	I	2
19103	AW00019103	I	2
19104	AW00019104	I	2
19105	AW00019105	I	2
19106	AW00019106	I	2
19107	AW00019107	I	1
19108	AW00019108	I	1
19109	AW00019109	I	1
19110	AW00019110	I	1
19111	AW00019111	I	1
19112	AW00019112	I	1
19113	AW00019113	I	1
19114	AW00019114	I	1
19115	AW00019115	I	1
19116	AW00019116	I	1
19117	AW00019117	I	1
19118	AW00019118	I	1
19119	AW00019119	I	1
19120	AW00019120	I	1
19121	AW00019121	I	1
19122	AW00019122	I	1
19123	AW00019123	I	1
19124	AW00019124	I	1
19125	AW00019125	I	1
19126	AW00019126	I	1
19127	AW00019127	I	1
19128	AW00019128	I	1
19129	AW00019129	I	1
19130	AW00019130	I	1
19131	AW00019131	I	1
19132	AW00019132	I	1
19133	AW00019133	I	1
19134	AW00019134	I	1
19135	AW00019135	I	1
19136	AW00019136	I	1
19137	AW00019137	I	1
19138	AW00019138	I	1
19139	AW00019139	I	1
19140	AW00019140	I	1
19141	AW00019141	I	1
19142	AW00019142	I	1
19143	AW00019143	I	1
19144	AW00019144	I	1
19145	AW00019145	I	1
19146	AW00019146	I	1
19147	AW00019147	I	2
19148	AW00019148	I	1
19149	AW00019149	I	1
19150	AW00019150	I	2
19151	AW00019151	I	1
19152	AW00019152	I	1
19153	AW00019153	I	1
19154	AW00019154	I	1
19155	AW00019155	I	1
19156	AW00019156	I	1
19157	AW00019157	I	1
19158	AW00019158	I	1
19159	AW00019159	I	1
19160	AW00019160	I	1
19161	AW00019161	I	1
19162	AW00019162	I	1
19163	AW00019163	I	1
19164	AW00019164	I	1
19165	AW00019165	I	1
19166	AW00019166	I	1
19167	AW00019167	I	1
19168	AW00019168	I	1
19169	AW00019169	I	1
19170	AW00019170	I	1
19171	AW00019171	I	1
19172	AW00019172	I	2
19173	AW00019173	I	2
19174	AW00019174	I	2
19175	AW00019175	I	1
19176	AW00019176	I	1
19177	AW00019177	I	1
19178	AW00019178	I	1
19179	AW00019179	I	1
19180	AW00019180	I	1
19181	AW00019181	I	2
19182	AW00019182	I	1
19183	AW00019183	I	1
19184	AW00019184	I	1
19185	AW00019185	I	1
19186	AW00019186	I	2
19187	AW00019187	I	1
19188	AW00019188	I	2
19189	AW00019189	I	1
19190	AW00019190	I	1
19191	AW00019191	I	1
19192	AW00019192	I	2
19193	AW00019193	I	2
19194	AW00019194	I	2
19195	AW00019195	I	2
19196	AW00019196	I	3
19197	AW00019197	I	3
19198	AW00019198	I	1
19199	AW00019199	I	1
19200	AW00019200	I	2
19201	AW00019201	I	1
19202	AW00019202	I	1
19203	AW00019203	I	1
19204	AW00019204	I	1
19205	AW00019205	I	1
19206	AW00019206	I	1
19207	AW00019207	I	1
19208	AW00019208	I	1
19209	AW00019209	I	1
19210	AW00019210	I	1
19211	AW00019211	I	1
19212	AW00019212	I	1
19213	AW00019213	I	1
19214	AW00019214	I	1
19215	AW00019215	I	1
19216	AW00019216	I	1
19217	AW00019217	I	3
19218	AW00019218	I	1
19219	AW00019219	I	1
19220	AW00019220	I	3
19221	AW00019221	I	1
19222	AW00019222	I	1
19223	AW00019223	I	3
19224	AW00019224	I	3
19225	AW00019225	I	1
19226	AW00019226	I	1
19227	AW00019227	I	1
19228	AW00019228	I	1
19229	AW00019229	I	1
19230	AW00019230	I	1
19231	AW00019231	I	1
19232	AW00019232	I	2
19233	AW00019233	I	1
19234	AW00019234	I	1
19235	AW00019235	I	1
19236	AW00019236	I	1
19237	AW00019237	I	1
19238	AW00019238	I	1
19239	AW00019239	I	1
19240	AW00019240	I	1
19241	AW00019241	I	1
19242	AW00019242	I	1
19243	AW00019243	I	1
19244	AW00019244	I	1
19245	AW00019245	I	1
19246	AW00019246	I	1
19247	AW00019247	I	1
19248	AW00019248	I	1
19249	AW00019249	I	1
19250	AW00019250	I	1
19251	AW00019251	I	1
19252	AW00019252	I	1
19253	AW00019253	I	2
19254	AW00019254	I	2
19255	AW00019255	I	2
19256	AW00019256	I	2
19257	AW00019257	I	2
19258	AW00019258	I	2
19259	AW00019259	I	1
19260	AW00019260	I	2
19261	AW00019261	I	1
19262	AW00019262	I	1
19263	AW00019263	I	2
19264	AW00019264	I	2
19265	AW00019265	I	1
19266	AW00019266	I	1
19267	AW00019267	I	1
19268	AW00019268	I	1
19269	AW00019269	I	2
19270	AW00019270	I	2
19271	AW00019271	I	2
19272	AW00019272	I	1
19273	AW00019273	I	1
19274	AW00019274	I	2
19275	AW00019275	I	1
19276	AW00019276	I	2
19277	AW00019277	I	1
19278	AW00019278	I	2
19279	AW00019279	I	1
19280	AW00019280	I	2
19281	AW00019281	I	1
19282	AW00019282	I	2
19283	AW00019283	I	2
19284	AW00019284	I	2
19285	AW00019285	I	2
19286	AW00019286	I	2
19287	AW00019287	I	2
19288	AW00019288	I	2
19289	AW00019289	I	2
19290	AW00019290	I	2
19291	AW00019291	I	1
19292	AW00019292	I	2
19293	AW00019293	I	2
19294	AW00019294	I	2
19295	AW00019295	I	2
19296	AW00019296	I	2
19297	AW00019297	I	2
19298	AW00019298	I	3
19299	AW00019299	I	2
19300	AW00019300	I	1
19301	AW00019301	I	2
19302	AW00019302	I	2
19303	AW00019303	I	1
19304	AW00019304	I	1
19305	AW00019305	I	2
19306	AW00019306	I	1
19307	AW00019307	I	1
19308	AW00019308	I	2
19309	AW00019309	I	2
19310	AW00019310	I	2
19311	AW00019311	I	3
19312	AW00019312	I	2
19313	AW00019313	I	2
19314	AW00019314	I	2
19315	AW00019315	I	2
19316	AW00019316	I	2
19317	AW00019317	I	1
19318	AW00019318	I	2
19319	AW00019319	I	2
19320	AW00019320	I	2
19321	AW00019321	I	2
19322	AW00019322	I	2
19323	AW00019323	I	2
19324	AW00019324	I	2
19325	AW00019325	I	3
19326	AW00019326	I	2
19327	AW00019327	I	1
19328	AW00019328	I	1
19329	AW00019329	I	2
19330	AW00019330	I	1
19331	AW00019331	I	1
19332	AW00019332	I	1
19333	AW00019333	I	1
19334	AW00019334	I	1
19335	AW00019335	I	2
19336	AW00019336	I	2
19337	AW00019337	I	2
19338	AW00019338	I	2
19339	AW00019339	I	3
19340	AW00019340	I	3
19341	AW00019341	I	2
19342	AW00019342	I	1
19343	AW00019343	I	2
19344	AW00019344	I	1
19345	AW00019345	I	1
19346	AW00019346	I	1
19347	AW00019347	I	1
19348	AW00019348	I	1
19349	AW00019349	I	1
19350	AW00019350	I	1
19351	AW00019351	I	1
19352	AW00019352	I	1
19353	AW00019353	I	2
19354	AW00019354	I	1
19355	AW00019355	I	1
19356	AW00019356	I	1
19357	AW00019357	I	2
19358	AW00019358	I	1
19359	AW00019359	I	2
19360	AW00019360	I	2
19361	AW00019361	I	2
19362	AW00019362	I	2
19363	AW00019363	I	1
19364	AW00019364	I	3
19365	AW00019365	I	3
19366	AW00019366	I	2
19367	AW00019367	I	1
19368	AW00019368	I	1
19369	AW00019369	I	1
19370	AW00019370	I	1
19371	AW00019371	I	1
19372	AW00019372	I	1
19373	AW00019373	I	1
19374	AW00019374	I	1
19375	AW00019375	I	1
19376	AW00019376	I	1
19377	AW00019377	I	1
19378	AW00019378	I	1
19379	AW00019379	I	1
19380	AW00019380	I	2
19381	AW00019381	I	2
19382	AW00019382	I	2
19383	AW00019383	I	1
19384	AW00019384	I	1
19385	AW00019385	I	1
19386	AW00019386	I	2
19387	AW00019387	I	2
19388	AW00019388	I	1
19389	AW00019389	I	1
19390	AW00019390	I	1
19391	AW00019391	I	1
19392	AW00019392	I	1
19393	AW00019393	I	1
19394	AW00019394	I	1
19395	AW00019395	I	1
19396	AW00019396	I	1
19397	AW00019397	I	1
19398	AW00019398	I	1
19399	AW00019399	I	2
19400	AW00019400	I	1
19401	AW00019401	I	1
19402	AW00019402	I	1
19403	AW00019403	I	1
19404	AW00019404	I	1
19405	AW00019405	I	1
19406	AW00019406	I	1
19407	AW00019407	I	1
19408	AW00019408	I	1
19409	AW00019409	I	1
19410	AW00019410	I	1
19411	AW00019411	I	2
19412	AW00019412	I	1
19413	AW00019413	I	1
19414	AW00019414	I	1
19415	AW00019415	I	2
19416	AW00019416	I	2
19417	AW00019417	I	2
19418	AW00019418	I	2
19419	AW00019419	I	2
19420	AW00019420	I	3
19421	AW00019421	I	2
19422	AW00019422	I	2
19423	AW00019423	I	2
19424	AW00019424	I	2
19425	AW00019425	I	1
19426	AW00019426	I	2
19427	AW00019427	I	2
19428	AW00019428	I	2
19429	AW00019429	I	2
19430	AW00019430	I	1
19431	AW00019431	I	1
19432	AW00019432	I	2
19433	AW00019433	I	2
19434	AW00019434	I	2
19435	AW00019435	I	2
19436	AW00019436	I	2
19437	AW00019437	I	2
19438	AW00019438	I	3
19439	AW00019439	I	3
19440	AW00019440	I	2
19441	AW00019441	I	2
19442	AW00019442	I	2
19443	AW00019443	I	2
19444	AW00019444	I	1
19445	AW00019445	I	1
19446	AW00019446	I	2
19447	AW00019447	I	2
19448	AW00019448	I	2
19449	AW00019449	I	1
19450	AW00019450	I	2
19451	AW00019451	I	2
19452	AW00019452	I	2
19453	AW00019453	I	3
19454	AW00019454	I	3
19455	AW00019455	I	2
19456	AW00019456	I	1
19457	AW00019457	I	1
19458	AW00019458	I	2
19459	AW00019459	I	2
19460	AW00019460	I	1
19461	AW00019461	I	1
19462	AW00019462	I	1
19463	AW00019463	I	1
19464	AW00019464	I	1
19465	AW00019465	I	1
19466	AW00019466	I	1
19467	AW00019467	I	2
19468	AW00019468	I	1
19469	AW00019469	I	1
19470	AW00019470	I	1
19471	AW00019471	I	2
19472	AW00019472	I	2
19473	AW00019473	I	2
19474	AW00019474	I	2
19475	AW00019475	I	2
19476	AW00019476	I	3
19477	AW00019477	I	2
19478	AW00019478	I	1
19479	AW00019479	I	2
19480	AW00019480	I	2
19481	AW00019481	I	1
19482	AW00019482	I	2
19483	AW00019483	I	1
19484	AW00019484	I	1
19485	AW00019485	I	1
19486	AW00019486	I	1
19487	AW00019487	I	1
19488	AW00019488	I	1
19489	AW00019489	I	1
19490	AW00019490	I	1
19491	AW00019491	I	1
19492	AW00019492	I	1
19493	AW00019493	I	2
19494	AW00019494	I	1
19495	AW00019495	I	1
19496	AW00019496	I	2
19497	AW00019497	I	1
19498	AW00019498	I	1
19499	AW00019499	I	2
19500	AW00019500	I	2
19501	AW00019501	I	2
19502	AW00019502	I	2
19503	AW00019503	I	2
19504	AW00019504	I	2
19505	AW00019505	I	1
19506	AW00019506	I	2
19507	AW00019507	I	1
19508	AW00019508	I	1
19509	AW00019509	I	1
19510	AW00019510	I	2
19511	AW00019511	I	2
19512	AW00019512	I	1
19513	AW00019513	I	1
19514	AW00019514	I	1
19515	AW00019515	I	1
19516	AW00019516	I	1
19517	AW00019517	I	2
19518	AW00019518	I	2
19519	AW00019519	I	1
19520	AW00019520	I	1
19521	AW00019521	I	1
19522	AW00019522	I	1
19523	AW00019523	I	1
19524	AW00019524	I	1
19525	AW00019525	I	2
19526	AW00019526	I	1
19527	AW00019527	I	1
19528	AW00019528	I	1
19529	AW00019529	I	1
19530	AW00019530	I	1
19531	AW00019531	I	1
19532	AW00019532	I	1
19533	AW00019533	I	1
19534	AW00019534	I	1
19535	AW00019535	I	1
19536	AW00019536	I	1
19537	AW00019537	I	1
19538	AW00019538	I	1
19539	AW00019539	I	1
19540	AW00019540	I	1
19541	AW00019541	I	2
19542	AW00019542	I	1
19543	AW00019543	I	1
19544	AW00019544	I	1
19545	AW00019545	I	1
19546	AW00019546	I	1
19547	AW00019547	I	1
19548	AW00019548	I	1
19549	AW00019549	I	1
19550	AW00019550	I	1
19551	AW00019551	I	1
19552	AW00019552	I	1
19553	AW00019553	I	1
19554	AW00019554	I	1
19555	AW00019555	I	2
19556	AW00019556	I	2
19557	AW00019557	I	2
19558	AW00019558	I	2
19559	AW00019559	I	2
19560	AW00019560	I	2
19561	AW00019561	I	2
19562	AW00019562	I	2
19563	AW00019563	I	2
19564	AW00019564	I	2
19565	AW00019565	I	2
19566	AW00019566	I	2
19567	AW00019567	I	2
19568	AW00019568	I	2
19569	AW00019569	I	2
19570	AW00019570	I	2
19571	AW00019571	I	2
19572	AW00019572	I	2
19573	AW00019573	I	2
19574	AW00019574	I	2
19575	AW00019575	I	2
19576	AW00019576	I	2
19577	AW00019577	I	2
19578	AW00019578	I	2
19579	AW00019579	I	2
19580	AW00019580	I	2
19581	AW00019581	I	2
19582	AW00019582	I	2
19583	AW00019583	I	2
19584	AW00019584	I	2
19585	AW00019585	I	2
19586	AW00019586	I	2
19587	AW00019587	I	2
19588	AW00019588	I	2
19589	AW00019589	I	2
19590	AW00019590	I	1
19591	AW00019591	I	2
19592	AW00019592	I	2
19593	AW00019593	I	2
19594	AW00019594	I	2
19595	AW00019595	I	2
19596	AW00019596	I	2
19597	AW00019597	I	2
19598	AW00019598	I	2
19599	AW00019599	I	2
19600	AW00019600	I	1
19601	AW00019601	I	2
19602	AW00019602	I	2
19603	AW00019603	I	2
19604	AW00019604	I	2
19605	AW00019605	I	2
19606	AW00019606	I	1
19607	AW00019607	I	2
19608	AW00019608	I	2
19609	AW00019609	I	2
19610	AW00019610	I	2
19611	AW00019611	I	2
19612	AW00019612	I	2
19613	AW00019613	I	2
19614	AW00019614	I	2
19615	AW00019615	I	2
19616	AW00019616	I	2
19617	AW00019617	I	2
19618	AW00019618	I	2
19619	AW00019619	I	2
19620	AW00019620	I	2
19621	AW00019621	I	2
19622	AW00019622	I	2
19623	AW00019623	I	2
19624	AW00019624	I	2
19625	AW00019625	I	2
19626	AW00019626	I	2
19627	AW00019627	I	2
19628	AW00019628	I	2
19629	AW00019629	I	2
19630	AW00019630	I	2
19631	AW00019631	I	2
19632	AW00019632	I	1
19633	AW00019633	I	1
19634	AW00019634	I	1
19635	AW00019635	I	1
19636	AW00019636	I	1
19637	AW00019637	I	1
19638	AW00019638	I	1
19639	AW00019639	I	1
19640	AW00019640	I	3
19641	AW00019641	I	1
19642	AW00019642	I	3
19643	AW00019643	I	1
19644	AW00019644	I	1
19645	AW00019645	I	2
19646	AW00019646	I	3
19647	AW00019647	I	3
19648	AW00019648	I	3
19649	AW00019649	I	1
19650	AW00019650	I	1
19651	AW00019651	I	1
19652	AW00019652	I	2
19653	AW00019653	I	2
19654	AW00019654	I	1
19655	AW00019655	I	1
19656	AW00019656	I	1
19657	AW00019657	I	1
19658	AW00019658	I	1
19659	AW00019659	I	1
19660	AW00019660	I	1
19661	AW00019661	I	1
19662	AW00019662	I	1
19663	AW00019663	I	1
19664	AW00019664	I	1
19665	AW00019665	I	1
19666	AW00019666	I	1
19667	AW00019667	I	1
19668	AW00019668	I	1
19669	AW00019669	I	1
19670	AW00019670	I	1
19671	AW00019671	I	1
19672	AW00019672	I	1
19673	AW00019673	I	1
19674	AW00019674	I	1
19675	AW00019675	I	1
19676	AW00019676	I	1
19677	AW00019677	I	1
19678	AW00019678	I	1
19679	AW00019679	I	1
19680	AW00019680	I	1
19681	AW00019681	I	1
19682	AW00019682	I	1
19683	AW00019683	I	1
19684	AW00019684	I	1
19685	AW00019685	I	1
19686	AW00019686	I	1
19687	AW00019687	I	1
19688	AW00019688	I	1
19689	AW00019689	I	1
19690	AW00019690	I	1
19691	AW00019691	I	1
19692	AW00019692	I	1
19693	AW00019693	I	1
19694	AW00019694	I	1
19695	AW00019695	I	1
19696	AW00019696	I	1
19697	AW00019697	I	1
19698	AW00019698	I	1
19699	AW00019699	I	1
19700	AW00019700	I	1
19701	AW00019701	I	1
19702	AW00019702	I	1
19703	AW00019703	I	1
19704	AW00019704	I	1
19705	AW00019705	I	1
19706	AW00019706	I	1
19707	AW00019707	I	1
19708	AW00019708	I	1
19709	AW00019709	I	2
19710	AW00019710	I	1
19711	AW00019711	I	1
19712	AW00019712	I	1
19713	AW00019713	I	1
19714	AW00019714	I	1
19715	AW00019715	I	1
19716	AW00019716	I	1
19717	AW00019717	I	1
19718	AW00019718	I	1
19719	AW00019719	I	1
19720	AW00019720	I	1
19721	AW00019721	I	1
19722	AW00019722	I	1
19723	AW00019723	I	1
19724	AW00019724	I	1
19725	AW00019725	I	1
19726	AW00019726	I	2
19727	AW00019727	I	1
19728	AW00019728	I	1
19729	AW00019729	I	2
19730	AW00019730	I	1
19731	AW00019731	I	1
19732	AW00019732	I	1
19733	AW00019733	I	1
19734	AW00019734	I	1
19735	AW00019735	I	1
19736	AW00019736	I	1
19737	AW00019737	I	1
19738	AW00019738	I	1
19739	AW00019739	I	1
19740	AW00019740	I	1
19741	AW00019741	I	1
19742	AW00019742	I	1
19743	AW00019743	I	1
19744	AW00019744	I	1
19745	AW00019745	I	1
19746	AW00019746	I	1
19747	AW00019747	I	1
19748	AW00019748	I	1
19749	AW00019749	I	1
19750	AW00019750	I	2
19751	AW00019751	I	2
19752	AW00019752	I	1
19753	AW00019753	I	1
19754	AW00019754	I	1
19755	AW00019755	I	1
19756	AW00019756	I	1
19757	AW00019757	I	2
19758	AW00019758	I	1
19759	AW00019759	I	1
19760	AW00019760	I	1
19761	AW00019761	I	1
19762	AW00019762	I	1
19763	AW00019763	I	2
19764	AW00019764	I	1
19765	AW00019765	I	2
19766	AW00019766	I	2
19767	AW00019767	I	1
19768	AW00019768	I	1
19769	AW00019769	I	1
19770	AW00019770	I	2
19771	AW00019771	I	2
19772	AW00019772	I	2
19773	AW00019773	I	2
19774	AW00019774	I	1
19775	AW00019775	I	1
19776	AW00019776	I	1
19777	AW00019777	I	1
19778	AW00019778	I	1
19779	AW00019779	I	1
19780	AW00019780	I	1
19781	AW00019781	I	2
19782	AW00019782	I	2
19783	AW00019783	I	2
19784	AW00019784	I	2
19785	AW00019785	I	2
19786	AW00019786	I	2
19787	AW00019787	I	2
19788	AW00019788	I	2
19789	AW00019789	I	2
19790	AW00019790	I	2
19791	AW00019791	I	2
19792	AW00019792	I	2
19793	AW00019793	I	2
19794	AW00019794	I	2
19795	AW00019795	I	2
19796	AW00019796	I	2
19797	AW00019797	I	2
19798	AW00019798	I	2
19799	AW00019799	I	1
19800	AW00019800	I	1
19801	AW00019801	I	3
19802	AW00019802	I	1
19803	AW00019803	I	1
19804	AW00019804	I	1
19805	AW00019805	I	1
19806	AW00019806	I	1
19807	AW00019807	I	2
19808	AW00019808	I	1
19809	AW00019809	I	1
19810	AW00019810	I	1
19811	AW00019811	I	1
19812	AW00019812	I	1
19813	AW00019813	I	1
19814	AW00019814	I	1
19815	AW00019815	I	1
19816	AW00019816	I	1
19817	AW00019817	I	2
19818	AW00019818	I	1
19819	AW00019819	I	1
19820	AW00019820	I	1
19821	AW00019821	I	1
19822	AW00019822	I	1
19823	AW00019823	I	1
19824	AW00019824	I	1
19825	AW00019825	I	1
19826	AW00019826	I	1
19827	AW00019827	I	1
19828	AW00019828	I	1
19829	AW00019829	I	2
19830	AW00019830	I	2
19831	AW00019831	I	1
19832	AW00019832	I	1
19833	AW00019833	I	1
19834	AW00019834	I	1
19835	AW00019835	I	1
19836	AW00019836	I	2
19837	AW00019837	I	1
19838	AW00019838	I	1
19839	AW00019839	I	2
19840	AW00019840	I	1
19841	AW00019841	I	1
19842	AW00019842	I	1
19843	AW00019843	I	1
19844	AW00019844	I	2
19845	AW00019845	I	1
19846	AW00019846	I	1
19847	AW00019847	I	1
19848	AW00019848	I	1
19849	AW00019849	I	1
19850	AW00019850	I	1
19851	AW00019851	I	1
19852	AW00019852	I	1
19853	AW00019853	I	1
19854	AW00019854	I	1
19855	AW00019855	I	2
19856	AW00019856	I	1
19857	AW00019857	I	1
19858	AW00019858	I	1
19859	AW00019859	I	1
19860	AW00019860	I	1
19861	AW00019861	I	1
19862	AW00019862	I	2
19863	AW00019863	I	1
19864	AW00019864	I	1
19865	AW00019865	I	1
19866	AW00019866	I	1
19867	AW00019867	I	1
19868	AW00019868	I	1
19869	AW00019869	I	1
19870	AW00019870	I	2
19871	AW00019871	I	1
19872	AW00019872	I	1
19873	AW00019873	I	1
19874	AW00019874	I	2
19875	AW00019875	I	1
19876	AW00019876	I	1
19877	AW00019877	I	1
19878	AW00019878	I	1
19879	AW00019879	I	1
19880	AW00019880	I	1
19881	AW00019881	I	1
19882	AW00019882	I	1
19883	AW00019883	I	1
19884	AW00019884	I	2
19885	AW00019885	I	1
19886	AW00019886	I	1
19887	AW00019887	I	1
19888	AW00019888	I	1
19889	AW00019889	I	1
19890	AW00019890	I	1
19891	AW00019891	I	1
19892	AW00019892	I	1
19893	AW00019893	I	1
19894	AW00019894	I	1
19895	AW00019895	I	1
19896	AW00019896	I	1
19897	AW00019897	I	1
19898	AW00019898	I	1
19899	AW00019899	I	2
19900	AW00019900	I	1
19901	AW00019901	I	2
19902	AW00019902	I	2
19903	AW00019903	I	2
19904	AW00019904	I	2
19905	AW00019905	I	1
19906	AW00019906	I	1
19907	AW00019907	I	1
19908	AW00019908	I	1
19909	AW00019909	I	1
19910	AW00019910	I	2
19911	AW00019911	I	2
19912	AW00019912	I	2
19913	AW00019913	I	1
19914	AW00019914	I	1
19915	AW00019915	I	1
19916	AW00019916	I	2
19917	AW00019917	I	2
19918	AW00019918	I	2
19919	AW00019919	I	1
19920	AW00019920	I	1
19921	AW00019921	I	1
19922	AW00019922	I	2
19923	AW00019923	I	1
19924	AW00019924	I	2
19925	AW00019925	I	1
19926	AW00019926	I	1
19927	AW00019927	I	1
19928	AW00019928	I	1
19929	AW00019929	I	1
19930	AW00019930	I	2
19931	AW00019931	I	2
19932	AW00019932	I	1
19933	AW00019933	I	1
19934	AW00019934	I	1
19935	AW00019935	I	1
19936	AW00019936	I	1
19937	AW00019937	I	1
19938	AW00019938	I	1
19939	AW00019939	I	1
19940	AW00019940	I	2
19941	AW00019941	I	2
19942	AW00019942	I	2
19943	AW00019943	I	2
19944	AW00019944	I	2
19945	AW00019945	I	2
19946	AW00019946	I	1
19947	AW00019947	I	2
19948	AW00019948	I	2
19949	AW00019949	I	2
19950	AW00019950	I	2
19951	AW00019951	I	2
19952	AW00019952	I	2
19953	AW00019953	I	2
19954	AW00019954	I	2
19955	AW00019955	I	2
19956	AW00019956	I	2
19957	AW00019957	I	2
19958	AW00019958	I	2
19959	AW00019959	I	2
19960	AW00019960	I	2
19961	AW00019961	I	2
19962	AW00019962	I	2
19963	AW00019963	I	2
19964	AW00019964	I	2
19965	AW00019965	I	2
19966	AW00019966	I	2
19967	AW00019967	I	2
19968	AW00019968	I	2
19969	AW00019969	I	2
19970	AW00019970	I	2
19971	AW00019971	I	2
19972	AW00019972	I	2
19973	AW00019973	I	2
19974	AW00019974	I	2
19975	AW00019975	I	2
19976	AW00019976	I	2
19977	AW00019977	I	2
19978	AW00019978	I	2
19979	AW00019979	I	2
19980	AW00019980	I	1
19981	AW00019981	I	1
19982	AW00019982	I	1
19983	AW00019983	I	1
19984	AW00019984	I	1
19985	AW00019985	I	1
19986	AW00019986	I	1
19987	AW00019987	I	2
19988	AW00019988	I	2
19989	AW00019989	I	2
