CustomerID	AccountNumber	CustomerType	SalesOrderID	OrderDate	TotalDue
11748	AW00011748	I	59934	2003-12-13 00:00:00	16.55
15392	AW00015392	I	59935	2003-12-13 00:00:00	44.18
14372	AW00014372	I	59936	2003-12-13 00:00:00	26.82
22014	AW00022014	I	59937	2003-12-13 00:00:00	44.18
21580	AW00021580	I	59938	2003-12-13 00:00:00	49.63
13901	AW00013901	I	59939	2003-12-13 00:00:00	73.99
15636	AW00015636	I	59940	2003-12-13 00:00:00	87.25
16463	AW00016463	I	59941	2003-12-13 00:00:00	66.2
23942	AW00023942	I	59942	2003-12-13 00:00:00	6.94
21519	AW00021519	I	59943	2003-12-13 00:00:00	77.32
21838	AW00021838	I	59944	2003-12-13 00:00:00	5.51
20177	AW00020177	I	59945	2003-12-13 00:00:00	6.94
26857	AW00026857	I	59946	2003-12-13 00:00:00	23.75
17759	AW00017759	I	59947	2003-12-13 00:00:00	41.18
27157	AW00027157	I	59948	2003-12-13 00:00:00	66.82
12201	AW00012201	I	59949	2003-12-13 00:00:00	55.5
14558	AW00014558	I	59950	2003-12-13 00:00:00	916.01
13887	AW00013887	I	59951	2003-12-13 00:00:00	2563.59
11798	AW00011798	I	59952	2003-12-13 00:00:00	2624.35
14255	AW00014255	I	59953	2003-12-13 00:00:00	2629.31
14357	AW00014357	I	59954	2003-12-13 00:00:00	2582.68
14253	AW00014253	I	59955	2003-12-13 00:00:00	2645.88
13429	AW00013429	I	59956	2003-12-13 00:00:00	2658.04
13438	AW00013438	I	59957	2003-12-13 00:00:00	2563.59
26953	AW00026953	I	59958	2003-12-13 00:00:00	868.89
19615	AW00019615	I	59959	2003-12-13 00:00:00	1879.59
17285	AW00017285	I	59960	2003-12-13 00:00:00	2779
16526	AW00016526	I	59961	2003-12-13 00:00:00	1303.87
22576	AW00022576	I	59962	2003-12-13 00:00:00	596.69
17370	AW00017370	I	59963	2003-12-13 00:00:00	1286.74
22412	AW00022412	I	59964	2003-12-13 00:00:00	635.35
12242	AW00012242	I	59965	2003-12-13 00:00:00	634.25
29032	AW00029032	I	59966	2003-12-13 00:00:00	896.51
12122	AW00012122	I	59967	2003-12-13 00:00:00	2634.4
25415	AW00025415	I	59968	2003-12-13 00:00:00	2688.51
22216	AW00022216	I	59969	2003-12-13 00:00:00	623.75
23177	AW00023177	I	59970	2003-12-13 00:00:00	612.14
16995	AW00016995	I	59971	2003-12-13 00:00:00	1918.26
20044	AW00020044	I	59972	2003-12-13 00:00:00	1276.81
23930	AW00023930	I	59973	2003-12-13 00:00:00	1374
27761	AW00027761	I	59974	2003-12-13 00:00:00	1276.81
23938	AW00023938	I	59975	2003-12-13 00:00:00	1238.14
26868	AW00026868	I	59976	2003-12-13 00:00:00	596.69
26934	AW00026934	I	59977	2003-12-13 00:00:00	612.14
26944	AW00026944	I	59978	2003-12-13 00:00:00	612.14
15675	AW00015675	I	59979	2003-12-13 00:00:00	2683
28755	AW00028755	I	59980	2003-12-13 00:00:00	2659.78
14345	AW00014345	I	59981	2003-12-13 00:00:00	937.56
13975	AW00013975	I	59982	2003-12-13 00:00:00	875.54
11607	AW00011607	I	59832	2003-12-12 00:00:00	2580.14
12266	AW00012266	I	59833	2003-12-12 00:00:00	2574.63
14189	AW00014189	I	59834	2003-12-12 00:00:00	2563.59
14163	AW00014163	I	59835	2003-12-12 00:00:00	2547
13585	AW00013585	I	59836	2003-12-12 00:00:00	2619.91
12559	AW00012559	I	59837	2003-12-12 00:00:00	2580.14
14161	AW00014161	I	59838	2003-12-12 00:00:00	2628.74
12232	AW00012232	I	59839	2003-12-12 00:00:00	2547
15798	AW00015798	I	59840	2003-12-12 00:00:00	70.69
11073	AW00011073	I	59841	2003-12-12 00:00:00	71.79
12008	AW00012008	I	59842	2003-12-12 00:00:00	6.94
21830	AW00021830	I	59843	2003-12-12 00:00:00	596.69
28345	AW00028345	I	59844	2003-12-12 00:00:00	5.51
11631	AW00011631	I	59845	2003-12-12 00:00:00	44.18
11719	AW00011719	I	59846	2003-12-12 00:00:00	77.32
23863	AW00023863	I	59847	2003-12-12 00:00:00	77.32
11723	AW00011723	I	59848	2003-12-12 00:00:00	55.22
20475	AW00020475	I	59849	2003-12-12 00:00:00	16.55
13756	AW00013756	I	59850	2003-12-12 00:00:00	76.21
18112	AW00018112	I	59851	2003-12-12 00:00:00	71.24
11631	AW00011631	I	59852	2003-12-12 00:00:00	77.34
18099	AW00018099	I	59853	2003-12-12 00:00:00	5.51
17610	AW00017610	I	59854	2003-12-12 00:00:00	44.18
25884	AW00025884	I	59855	2003-12-12 00:00:00	44.18
22264	AW00022264	I	59856	2003-12-12 00:00:00	99.42
14176	AW00014176	I	59857	2003-12-12 00:00:00	134.33
16256	AW00016256	I	59858	2003-12-12 00:00:00	85.05
17745	AW00017745	I	59859	2003-12-12 00:00:00	35.66
15654	AW00015654	I	59860	2003-12-12 00:00:00	27.61
20597	AW00020597	I	59861	2003-12-12 00:00:00	132.56
20132	AW00020132	I	59862	2003-12-12 00:00:00	77.32
20802	AW00020802	I	59863	2003-12-12 00:00:00	6.94
12836	AW00012836	I	59864	2003-12-12 00:00:00	32.03
22681	AW00022681	I	59865	2003-12-12 00:00:00	145.8
13612	AW00013612	I	59866	2003-12-12 00:00:00	37.55
11566	AW00011566	I	59867	2003-12-12 00:00:00	40.08
12760	AW00012760	I	59868	2003-12-12 00:00:00	74
12419	AW00012419	I	59869	2003-12-12 00:00:00	38.67
15488	AW00015488	I	59870	2003-12-12 00:00:00	55.5
13603	AW00013603	I	59871	2003-12-12 00:00:00	55.22
17149	AW00017149	I	59872	2003-12-12 00:00:00	1918.26
19708	AW00019708	I	59873	2003-12-12 00:00:00	624.31
19542	AW00019542	I	59874	2003-12-12 00:00:00	640.87
13898	AW00013898	I	59875	2003-12-12 00:00:00	2643.09
11809	AW00011809	I	59876	2003-12-12 00:00:00	2597.81
14256	AW00014256	I	59877	2003-12-12 00:00:00	2587.88
11934	AW00011934	I	59878	2003-12-12 00:00:00	2670.18
13455	AW00013455	I	59879	2003-12-12 00:00:00	2596.66
13433	AW00013433	I	59880	2003-12-12 00:00:00	2598.92
12449	AW00012449	I	59881	2003-12-12 00:00:00	2598.92
19652	AW00019652	I	59882	2003-12-12 00:00:00	1918.26
15029	AW00015029	I	59883	2003-12-12 00:00:00	1939.25
19978	AW00019978	I	59884	2003-12-12 00:00:00	2742.86
22575	AW00022575	I	59885	2003-12-12 00:00:00	635.35
27371	AW00027371	I	59886	2003-12-12 00:00:00	627.37
16931	AW00016931	I	59887	2003-12-12 00:00:00	1314.35
25392	AW00025392	I	59888	2003-12-12 00:00:00	1381.07
23725	AW00023725	I	59889	2003-12-12 00:00:00	1381.07
25286	AW00025286	I	59890	2003-12-12 00:00:00	2644.33
24498	AW00024498	I	59891	2003-12-12 00:00:00	2659.78
25426	AW00025426	I	59892	2003-12-12 00:00:00	2673.06
22224	AW00022224	I	59893	2003-12-12 00:00:00	690.57
22164	AW00022164	I	59894	2003-12-12 00:00:00	622.97
23155	AW00023155	I	59895	2003-12-12 00:00:00	672.9
20321	AW00020321	I	59896	2003-12-12 00:00:00	1276.81
20193	AW00020193	I	59897	2003-12-12 00:00:00	1238.14
17271	AW00017271	I	59898	2003-12-12 00:00:00	1907.21
24026	AW00024026	I	59899	2003-12-12 00:00:00	1340.33
12806	AW00012806	I	59900	2003-12-12 00:00:00	596.69
17079	AW00017079	I	59901	2003-12-12 00:00:00	927.63
11460	AW00011460	I	59902	2003-12-12 00:00:00	2699.01
27499	AW00027499	I	59903	2003-12-12 00:00:00	606.62
14976	AW00014976	I	59761	2003-12-11 00:00:00	2696.19
12839	AW00012839	I	59762	2003-12-11 00:00:00	2588.93
11150	AW00011150	I	59763	2003-12-11 00:00:00	44.18
17227	AW00017227	I	59764	2003-12-11 00:00:00	65.17
20712	AW00020712	I	59765	2003-12-11 00:00:00	2738.57
27465	AW00027465	I	59766	2003-12-11 00:00:00	13.19
27466	AW00027466	I	59767	2003-12-11 00:00:00	74
29164	AW00029164	I	59768	2003-12-11 00:00:00	74.58
11301	AW00011301	I	59769	2003-12-11 00:00:00	2.53
28006	AW00028006	I	59770	2003-12-11 00:00:00	8.04
26596	AW00026596	I	59771	2003-12-11 00:00:00	40.08
24687	AW00024687	I	59772	2003-12-11 00:00:00	101.2
26080	AW00026080	I	59773	2003-12-11 00:00:00	27.61
23387	AW00023387	I	59774	2003-12-11 00:00:00	103.83
21790	AW00021790	I	59775	2003-12-11 00:00:00	82.28
20398	AW00020398	I	59776	2003-12-11 00:00:00	76.21
21157	AW00021157	I	59777	2003-12-11 00:00:00	55.22
20307	AW00020307	I	59778	2003-12-11 00:00:00	132.58
17578	AW00017578	I	59779	2003-12-11 00:00:00	8.04
12202	AW00012202	I	59780	2003-12-11 00:00:00	8.04
15955	AW00015955	I	59781	2003-12-11 00:00:00	44.18
17168	AW00017168	I	59782	2003-12-11 00:00:00	5.51
14487	AW00014487	I	59783	2003-12-11 00:00:00	44.18
16353	AW00016353	I	59784	2003-12-11 00:00:00	118.19
20106	AW00020106	I	59785	2003-12-11 00:00:00	118.19
14835	AW00014835	I	59786	2003-12-11 00:00:00	89.46
14808	AW00014808	I	59787	2003-12-11 00:00:00	132.58
24540	AW00024540	I	59788	2003-12-11 00:00:00	77.32
21136	AW00021136	I	59789	2003-12-11 00:00:00	118.16
20797	AW00020797	I	59790	2003-12-11 00:00:00	15.72
24130	AW00024130	I	59791	2003-12-11 00:00:00	53.01
24862	AW00024862	I	59792	2003-12-11 00:00:00	83.41
22567	AW00022567	I	59793	2003-12-11 00:00:00	26.28
25569	AW00025569	I	59794	2003-12-11 00:00:00	99.42
16571	AW00016571	I	59795	2003-12-11 00:00:00	44.18
11732	AW00011732	I	59796	2003-12-11 00:00:00	82.85
11700	AW00011700	I	59797	2003-12-11 00:00:00	82.85
12967	AW00012967	I	59798	2003-12-11 00:00:00	24.29
20462	AW00020462	I	59799	2003-12-11 00:00:00	2776.11
16728	AW00016728	I	59800	2003-12-11 00:00:00	2699.9
14494	AW00014494	I	59801	2003-12-11 00:00:00	850.29
14367	AW00014367	I	59802	2003-12-11 00:00:00	927.63
13085	AW00013085	I	59803	2003-12-11 00:00:00	714.33
13897	AW00013897	I	59804	2003-12-11 00:00:00	2560.25
11799	AW00011799	I	59805	2003-12-11 00:00:00	2588.93
13473	AW00013473	I	59806	2003-12-11 00:00:00	2562.45
14115	AW00014115	I	59807	2003-12-11 00:00:00	2538.49
14478	AW00014478	I	59808	2003-12-11 00:00:00	2587.88
14937	AW00014937	I	59809	2003-12-11 00:00:00	858.96
26948	AW00026948	I	59810	2003-12-11 00:00:00	1429.13
19620	AW00019620	I	59811	2003-12-11 00:00:00	1879.59
14855	AW00014855	I	59812	2003-12-11 00:00:00	1889.53
19968	AW00019968	I	59813	2003-12-11 00:00:00	2699.9
27366	AW00027366	I	59814	2003-12-11 00:00:00	596.69
28315	AW00028315	I	59815	2003-12-11 00:00:00	615.41
27353	AW00027353	I	59816	2003-12-11 00:00:00	650.8
27355	AW00027355	I	59817	2003-12-11 00:00:00	663.51
22573	AW00022573	I	59818	2003-12-11 00:00:00	596.69
26521	AW00026521	I	59819	2003-12-11 00:00:00	829.08
28580	AW00028580	I	59820	2003-12-11 00:00:00	1342.41
25411	AW00025411	I	59821	2003-12-11 00:00:00	1342.41
25407	AW00025407	I	59822	2003-12-11 00:00:00	2649.85
25410	AW00025410	I	59823	2003-12-11 00:00:00	2634.4
25425	AW00025425	I	59824	2003-12-11 00:00:00	2694.06
16219	AW00016219	I	59825	2003-12-11 00:00:00	612.14
23486	AW00023486	I	59826	2003-12-11 00:00:00	1950.28
13084	AW00013084	I	59827	2003-12-11 00:00:00	1987.85
26931	AW00026931	I	59828	2003-12-11 00:00:00	620.44
11243	AW00011243	I	59829	2003-12-11 00:00:00	650.8
13581	AW00013581	I	59830	2003-12-11 00:00:00	2720.01
11358	AW00011358	I	59831	2003-12-11 00:00:00	937.56
14203	AW00014203	I	59709	2003-12-10 00:00:00	2674.06
16487	AW00016487	I	59710	2003-12-10 00:00:00	26.82
25210	AW00025210	I	59711	2003-12-10 00:00:00	26.28
28947	AW00028947	I	59712	2003-12-10 00:00:00	16.55
29120	AW00029120	I	59713	2003-12-10 00:00:00	55.22
14212	AW00014212	I	59714	2003-12-10 00:00:00	55.24
13590	AW00013590	I	59715	2003-12-10 00:00:00	2574.63
11233	AW00011233	I	59716	2003-12-10 00:00:00	31.47
29074	AW00029074	I	59717	2003-12-10 00:00:00	74.58
11711	AW00011711	I	59718	2003-12-10 00:00:00	32.03
11841	AW00011841	I	59719	2003-12-10 00:00:00	77.32
23672	AW00023672	I	59720	2003-12-10 00:00:00	33.14
23071	AW00023071	I	59721	2003-12-10 00:00:00	35.67
22769	AW00022769	I	59722	2003-12-10 00:00:00	33.14
11502	AW00011502	I	59723	2003-12-10 00:00:00	77.32
19757	AW00019757	I	59724	2003-12-10 00:00:00	35.67
18314	AW00018314	I	59725	2003-12-10 00:00:00	38.65
12972	AW00012972	I	59726	2003-12-10 00:00:00	76.21
21765	AW00021765	I	59727	2003-12-10 00:00:00	86.72
21701	AW00021701	I	59728	2003-12-10 00:00:00	86.1
18689	AW00018689	I	59729	2003-12-10 00:00:00	87.27
20124	AW00020124	I	59730	2003-12-10 00:00:00	77.34
27111	AW00027111	I	59731	2003-12-10 00:00:00	8.04
27419	AW00027419	I	59732	2003-12-10 00:00:00	77.34
11861	AW00011861	I	59733	2003-12-10 00:00:00	65.17
17376	AW00017376	I	59734	2003-12-10 00:00:00	5.51
18178	AW00018178	I	59735	2003-12-10 00:00:00	24.29
13750	AW00013750	I	59736	2003-12-10 00:00:00	79.53
14839	AW00014839	I	59737	2003-12-10 00:00:00	132.58
19191	AW00019191	I	59738	2003-12-10 00:00:00	82.85
17089	AW00017089	I	59739	2003-12-10 00:00:00	71.79
19425	AW00019425	I	59740	2003-12-10 00:00:00	34.55
20583	AW00020583	I	59741	2003-12-10 00:00:00	77.32
15108	AW00015108	I	59742	2003-12-10 00:00:00	98.31
12306	AW00012306	I	59743	2003-12-10 00:00:00	44.18
12775	AW00012775	I	59744	2003-12-10 00:00:00	24.29
15310	AW00015310	I	59745	2003-12-10 00:00:00	46.72
14406	AW00014406	I	59746	2003-12-10 00:00:00	940.3
11513	AW00011513	I	59747	2003-12-10 00:00:00	954.66
13865	AW00013865	I	59748	2003-12-10 00:00:00	2598.92
14121	AW00014121	I	59749	2003-12-10 00:00:00	2562.78
28383	AW00028383	I	59750	2003-12-10 00:00:00	820.3
28400	AW00028400	I	59751	2003-12-10 00:00:00	858.96
12460	AW00012460	I	59752	2003-12-10 00:00:00	1381.07
13103	AW00013103	I	59753	2003-12-10 00:00:00	2646.97
25427	AW00025427	I	59754	2003-12-10 00:00:00	2644.33
17445	AW00017445	I	59755	2003-12-10 00:00:00	1911.62
17463	AW00017463	I	59756	2003-12-10 00:00:00	1960.21
26885	AW00026885	I	59757	2003-12-10 00:00:00	635.35
28486	AW00028486	I	59758	2003-12-10 00:00:00	857.84
14048	AW00014048	I	59759	2003-12-10 00:00:00	820.3
11093	AW00011093	I	59760	2003-12-10 00:00:00	2673.06
11601	AW00011601	I	59648	2003-12-09 00:00:00	2601.11
12631	AW00012631	I	59649	2003-12-09 00:00:00	2591.18
12655	AW00012655	I	59650	2003-12-09 00:00:00	2701.68
13584	AW00013584	I	59651	2003-12-09 00:00:00	2574.63
13641	AW00013641	I	59652	2003-12-09 00:00:00	30.14
13034	AW00013034	I	59653	2003-12-09 00:00:00	38.93
15148	AW00015148	I	59654	2003-12-09 00:00:00	34.55
14675	AW00014675	I	59655	2003-12-09 00:00:00	207.72
23641	AW00023641	I	59656	2003-12-09 00:00:00	71.24
16343	AW00016343	I	59657	2003-12-09 00:00:00	40.08
17331	AW00017331	I	59658	2003-12-09 00:00:00	9.93
20222	AW00020222	I	59659	2003-12-09 00:00:00	15.45
14198	AW00014198	I	59660	2003-12-09 00:00:00	2538.49
28858	AW00028858	I	59661	2003-12-09 00:00:00	14.3
26458	AW00026458	I	59662	2003-12-09 00:00:00	35.66
26007	AW00026007	I	59663	2003-12-09 00:00:00	27.61
25428	AW00025428	I	59664	2003-12-09 00:00:00	40.43
26594	AW00026594	I	59665	2003-12-09 00:00:00	33.13
25837	AW00025837	I	59666	2003-12-09 00:00:00	27.61
11748	AW00011748	I	59667	2003-12-09 00:00:00	38.65
14332	AW00014332	I	59668	2003-12-09 00:00:00	11.04
20359	AW00020359	I	59669	2003-12-09 00:00:00	87.27
28332	AW00028332	I	59670	2003-12-09 00:00:00	104.4
18912	AW00018912	I	59671	2003-12-09 00:00:00	77.34
18683	AW00018683	I	59672	2003-12-09 00:00:00	87.27
20088	AW00020088	I	59673	2003-12-09 00:00:00	5.51
16246	AW00016246	I	59674	2003-12-09 00:00:00	14.3
14987	AW00014987	I	59675	2003-12-09 00:00:00	27.61
24846	AW00024846	I	59676	2003-12-09 00:00:00	26.28
22827	AW00022827	I	59677	2003-12-09 00:00:00	99.42
26850	AW00026850	I	59678	2003-12-09 00:00:00	59.65
22821	AW00022821	I	59679	2003-12-09 00:00:00	43.07
13505	AW00013505	I	59680	2003-12-09 00:00:00	76.21
11566	AW00011566	I	59681	2003-12-09 00:00:00	76.21
11820	AW00011820	I	59682	2003-12-09 00:00:00	38.67
13509	AW00013509	I	59683	2003-12-09 00:00:00	16.55
13410	AW00013410	I	59684	2003-12-09 00:00:00	16.55
13065	AW00013065	I	59685	2003-12-09 00:00:00	1879.59
13704	AW00013704	I	59686	2003-12-09 00:00:00	613.24
14520	AW00014520	I	59687	2003-12-09 00:00:00	888.95
13866	AW00013866	I	59688	2003-12-09 00:00:00	2716.03
13450	AW00013450	I	59689	2003-12-09 00:00:00	2574.63
20215	AW00020215	I	59690	2003-12-09 00:00:00	1879.59
17309	AW00017309	I	59691	2003-12-09 00:00:00	2709.84
19966	AW00019966	I	59692	2003-12-09 00:00:00	2699.9
27370	AW00027370	I	59693	2003-12-09 00:00:00	596.69
22407	AW00022407	I	59694	2003-12-09 00:00:00	635.35
11055	AW00011055	I	59695	2003-12-09 00:00:00	2649.85
27865	AW00027865	I	59696	2003-12-09 00:00:00	2673.06
29111	AW00029111	I	59697	2003-12-09 00:00:00	896.51
25765	AW00025765	I	59698	2003-12-09 00:00:00	2694.06
22270	AW00022270	I	59699	2003-12-09 00:00:00	672.9
25991	AW00025991	I	59700	2003-12-09 00:00:00	733.68
20320	AW00020320	I	59701	2003-12-09 00:00:00	1276.81
15924	AW00015924	I	59702	2003-12-09 00:00:00	1293.38
22650	AW00022650	I	59703	2003-12-09 00:00:00	635.35
22609	AW00022609	I	59704	2003-12-09 00:00:00	672.9
12742	AW00012742	I	59705	2003-12-09 00:00:00	753.52
16821	AW00016821	I	59706	2003-12-09 00:00:00	2688.51
13049	AW00013049	I	59707	2003-12-09 00:00:00	1352.34
29063	AW00029063	I	59708	2003-12-09 00:00:00	886.02
14200	AW00014200	I	59579	2003-12-08 00:00:00	2580.14
12382	AW00012382	I	59580	2003-12-08 00:00:00	2563.59
11864	AW00011864	I	59581	2003-12-08 00:00:00	8.78
17243	AW00017243	I	59582	2003-12-08 00:00:00	33.14
24584	AW00024584	I	59583	2003-12-08 00:00:00	33.68
21896	AW00021896	I	59584	2003-12-08 00:00:00	82.85
19969	AW00019969	I	59585	2003-12-08 00:00:00	33.68
25238	AW00025238	I	59586	2003-12-08 00:00:00	8.04
12679	AW00012679	I	59587	2003-12-08 00:00:00	4.41
17235	AW00017235	I	59588	2003-12-08 00:00:00	59.66
17777	AW00017777	I	59589	2003-12-08 00:00:00	1918.26
19172	AW00019172	I	59590	2003-12-08 00:00:00	672.91
24651	AW00024651	I	59591	2003-12-08 00:00:00	79.1
23200	AW00023200	I	59592	2003-12-08 00:00:00	101.6
19223	AW00019223	I	59593	2003-12-08 00:00:00	42.96
23891	AW00023891	I	59594	2003-12-08 00:00:00	33.14
22158	AW00022158	I	59595	2003-12-08 00:00:00	41.18
19776	AW00019776	I	59596	2003-12-08 00:00:00	104.4
18823	AW00018823	I	59597	2003-12-08 00:00:00	104.4
27384	AW00027384	I	59598	2003-12-08 00:00:00	87.27
18975	AW00018975	I	59599	2003-12-08 00:00:00	99.42
23196	AW00023196	I	59600	2003-12-08 00:00:00	44.18
21263	AW00021263	I	59601	2003-12-08 00:00:00	5.51
25331	AW00025331	I	59602	2003-12-08 00:00:00	8.04
15912	AW00015912	I	59603	2003-12-08 00:00:00	103.84
18181	AW00018181	I	59604	2003-12-08 00:00:00	151.33
21515	AW00021515	I	59605	2003-12-08 00:00:00	54.68
25699	AW00025699	I	59606	2003-12-08 00:00:00	53.01
25300	AW00025300	I	59607	2003-12-08 00:00:00	83.41
22421	AW00022421	I	59608	2003-12-08 00:00:00	65.17
22629	AW00022629	I	59609	2003-12-08 00:00:00	66.28
25695	AW00025695	I	59610	2003-12-08 00:00:00	37.55
11711	AW00011711	I	59611	2003-12-08 00:00:00	41.21
11935	AW00011935	I	59612	2003-12-08 00:00:00	38.67
13147	AW00013147	I	59613	2003-12-08 00:00:00	82.85
15879	AW00015879	I	59614	2003-12-08 00:00:00	62.95
14332	AW00014332	I	59615	2003-12-08 00:00:00	38.67
13171	AW00013171	I	59616	2003-12-08 00:00:00	79.53
12365	AW00012365	I	59617	2003-12-08 00:00:00	44.19
18390	AW00018390	I	59618	2003-12-08 00:00:00	24.29
13337	AW00013337	I	59619	2003-12-08 00:00:00	199.98
12101	AW00012101	I	59620	2003-12-08 00:00:00	46.72
15413	AW00015413	I	59621	2003-12-08 00:00:00	82.85
11873	AW00011873	I	59622	2003-12-08 00:00:00	2591.18
13896	AW00013896	I	59623	2003-12-08 00:00:00	2577.17
13657	AW00013657	I	59624	2003-12-08 00:00:00	2625.42
14356	AW00014356	I	59625	2003-12-08 00:00:00	2598.92
14377	AW00014377	I	59626	2003-12-08 00:00:00	2563.59
14950	AW00014950	I	59627	2003-12-08 00:00:00	857.84
12463	AW00012463	I	59628	2003-12-08 00:00:00	820.3
14316	AW00014316	I	59629	2003-12-08 00:00:00	948.61
23410	AW00023410	I	59630	2003-12-08 00:00:00	2027.64
20220	AW00020220	I	59631	2003-12-08 00:00:00	2742.86
25036	AW00025036	I	59632	2003-12-08 00:00:00	1238.14
17478	AW00017478	I	59633	2003-12-08 00:00:00	1303.87
22408	AW00022408	I	59634	2003-12-08 00:00:00	650.8
27356	AW00027356	I	59635	2003-12-08 00:00:00	612.14
11103	AW00011103	I	59636	2003-12-08 00:00:00	2673.06
24753	AW00024753	I	59637	2003-12-08 00:00:00	874.41
24444	AW00024444	I	59638	2003-12-08 00:00:00	2700.12
25414	AW00025414	I	59639	2003-12-08 00:00:00	2710.61
23139	AW00023139	I	59640	2003-12-08 00:00:00	612.14
22293	AW00022293	I	59641	2003-12-08 00:00:00	620.44
22257	AW00022257	I	59642	2003-12-08 00:00:00	596.69
17361	AW00017361	I	59643	2003-12-08 00:00:00	1944.77
26938	AW00026938	I	59644	2003-12-08 00:00:00	798.66
11242	AW00011242	I	59645	2003-12-08 00:00:00	596.69
13583	AW00013583	I	59646	2003-12-08 00:00:00	2644.33
14215	AW00014215	I	59647	2003-12-08 00:00:00	1381.07
12854	AW00012854	I	59488	2003-12-07 00:00:00	2561.3
14775	AW00014775	I	59489	2003-12-07 00:00:00	2659.68
12333	AW00012333	I	59490	2003-12-07 00:00:00	2622.11
19622	AW00019622	I	59491	2003-12-07 00:00:00	28.16
19623	AW00019623	I	59492	2003-12-07 00:00:00	66.82
17479	AW00017479	I	59493	2003-12-07 00:00:00	111.01
27146	AW00027146	I	59494	2003-12-07 00:00:00	82.85
27351	AW00027351	I	59495	2003-12-07 00:00:00	137
26670	AW00026670	I	59496	2003-12-07 00:00:00	77.34
22017	AW00022017	I	59497	2003-12-07 00:00:00	77.34
12692	AW00012692	I	59498	2003-12-07 00:00:00	6.94
11466	AW00011466	I	59499	2003-12-07 00:00:00	55.22
14052	AW00014052	I	59500	2003-12-07 00:00:00	65.17
28338	AW00028338	I	59501	2003-12-07 00:00:00	53.01
21027	AW00021027	I	59502	2003-12-07 00:00:00	1939.25
24090	AW00024090	I	59503	2003-12-07 00:00:00	1918.26
17775	AW00017775	I	59504	2003-12-07 00:00:00	1981.78
24039	AW00024039	I	59505	2003-12-07 00:00:00	1879.59
17813	AW00017813	I	59506	2003-12-07 00:00:00	637.53
20728	AW00020728	I	59507	2003-12-07 00:00:00	783.73
19310	AW00019310	I	59508	2003-12-07 00:00:00	915.46
16053	AW00016053	I	59509	2003-12-07 00:00:00	915.46
11330	AW00011330	I	59510	2003-12-07 00:00:00	32.58
26713	AW00026713	I	59511	2003-12-07 00:00:00	64.61
25930	AW00025930	I	59512	2003-12-07 00:00:00	33.13
24992	AW00024992	I	59513	2003-12-07 00:00:00	47.34
26171	AW00026171	I	59514	2003-12-07 00:00:00	30.14
22777	AW00022777	I	59515	2003-12-07 00:00:00	214.35
14661	AW00014661	I	59516	2003-12-07 00:00:00	106.16
17337	AW00017337	I	59517	2003-12-07 00:00:00	16.55
19147	AW00019147	I	59518	2003-12-07 00:00:00	104.38
22162	AW00022162	I	59519	2003-12-07 00:00:00	77.32
14760	AW00014760	I	59520	2003-12-07 00:00:00	11.04
13486	AW00013486	I	59521	2003-12-07 00:00:00	71.8
11091	AW00011091	I	59522	2003-12-07 00:00:00	77.34
27734	AW00027734	I	59523	2003-12-07 00:00:00	132.58
18837	AW00018837	I	59524	2003-12-07 00:00:00	104.4
23892	AW00023892	I	59525	2003-12-07 00:00:00	5.51
23803	AW00023803	I	59526	2003-12-07 00:00:00	75.68
16385	AW00016385	I	59527	2003-12-07 00:00:00	71.24
13659	AW00013659	I	59528	2003-12-07 00:00:00	72.89
18129	AW00018129	I	59529	2003-12-07 00:00:00	106.59
13791	AW00013791	I	59530	2003-12-07 00:00:00	79.1
12821	AW00012821	I	59531	2003-12-07 00:00:00	82.85
26821	AW00026821	I	59532	2003-12-07 00:00:00	30.69
21132	AW00021132	I	59533	2003-12-07 00:00:00	23.75
23441	AW00023441	I	59534	2003-12-07 00:00:00	98.31
17226	AW00017226	I	59535	2003-12-07 00:00:00	44.18
11165	AW00011165	I	59536	2003-12-07 00:00:00	38.67
12115	AW00012115	I	59537	2003-12-07 00:00:00	44.19
13169	AW00013169	I	59538	2003-12-07 00:00:00	79.53
13347	AW00013347	I	59539	2003-12-07 00:00:00	79.53
20465	AW00020465	I	59540	2003-12-07 00:00:00	2779
17159	AW00017159	I	59541	2003-12-07 00:00:00	1918.26
14418	AW00014418	I	59542	2003-12-07 00:00:00	1025.98
12766	AW00012766	I	59543	2003-12-07 00:00:00	927.6
18924	AW00018924	I	59544	2003-12-07 00:00:00	927.63
15902	AW00015902	I	59545	2003-12-07 00:00:00	679.53
15903	AW00015903	I	59546	2003-12-07 00:00:00	651.91
15176	AW00015176	I	59547	2003-12-07 00:00:00	2552.52
13653	AW00013653	I	59548	2003-12-07 00:00:00	2613.58
14941	AW00014941	I	59549	2003-12-07 00:00:00	868.89
23343	AW00023343	I	59550	2003-12-07 00:00:00	1939.25
23344	AW00023344	I	59551	2003-12-07 00:00:00	1879.59
19653	AW00019653	I	59552	2003-12-07 00:00:00	1918.26
20226	AW00020226	I	59553	2003-12-07 00:00:00	2750.27
17310	AW00017310	I	59554	2003-12-07 00:00:00	2708.69
20213	AW00020213	I	59555	2003-12-07 00:00:00	2708.69
25111	AW00025111	I	59556	2003-12-07 00:00:00	1265.76
22406	AW00022406	I	59557	2003-12-07 00:00:00	635.35
22409	AW00022409	I	59558	2003-12-07 00:00:00	623.75
28317	AW00028317	I	59559	2003-12-07 00:00:00	596.69
