CustomerID	AccountNumber	CustomerType	AvgOrderValue
22089	AW00022089	I	553.97
22104	AW00022104	I	553.97
22106	AW00022106	I	553.97
22136	AW00022136	I	553.97
22254	AW00022254	I	553.97
22292	AW00022292	I	553.97
22319	AW00022319	I	553.97
22426	AW00022426	I	553.97
22440	AW00022440	I	553.97
22443	AW00022443	I	553.97
22462	AW00022462	I	553.97
22478	AW00022478	I	553.97
22515	AW00022515	I	553.97
22585	AW00022585	I	553.97
22593	AW00022593	I	553.97
22623	AW00022623	I	553.97
22645	AW00022645	I	553.97
22652	AW00022652	I	553.97
22716	AW00022716	I	553.97
22878	AW00022878	I	553.97
22999	AW00022999	I	553.97
23047	AW00023047	I	553.97
23111	AW00023111	I	553.97
23135	AW00023135	I	553.97
23139	AW00023139	I	553.97
23174	AW00023174	I	553.97
23177	AW00023177	I	553.97
23210	AW00023210	I	553.97
23242	AW00023242	I	553.97
23302	AW00023302	I	553.97
23334	AW00023334	I	553.97
23340	AW00023340	I	553.97
23372	AW00023372	I	553.97
23392	AW00023392	I	553.97
23395	AW00023395	I	553.97
23398	AW00023398	I	553.97
23403	AW00023403	I	553.97
23510	AW00023510	I	553.97
23560	AW00023560	I	553.97
23683	AW00023683	I	553.97
23818	AW00023818	I	553.97
23880	AW00023880	I	553.97
23917	AW00023917	I	553.97
24017	AW00024017	I	553.97
24046	AW00024046	I	553.97
24221	AW00024221	I	553.97
24232	AW00024232	I	553.97
24233	AW00024233	I	553.97
24338	AW00024338	I	553.97
25459	AW00025459	I	553.97
25460	AW00025460	I	553.97
25552	AW00025552	I	553.97
25595	AW00025595	I	553.97
25750	AW00025750	I	553.97
26210	AW00026210	I	553.97
26214	AW00026214	I	553.97
26817	AW00026817	I	553.97
26830	AW00026830	I	553.97
26858	AW00026858	I	553.97
26869	AW00026869	I	553.97
26886	AW00026886	I	553.97
26892	AW00026892	I	553.97
26895	AW00026895	I	553.97
26934	AW00026934	I	553.97
26944	AW00026944	I	553.97
26962	AW00026962	I	553.97
26978	AW00026978	I	553.97
27583	AW00027583	I	553.97
27706	AW00027706	I	553.97
27789	AW00027789	I	553.97
27949	AW00027949	I	553.97
27956	AW00027956	I	553.97
27967	AW00027967	I	553.97
27974	AW00027974	I	553.97
27977	AW00027977	I	553.97
27986	AW00027986	I	553.97
27987	AW00027987	I	553.97
28069	AW00028069	I	553.97
28314	AW00028314	I	553.97
28399	AW00028399	I	553.97
29181	AW00029181	I	553.97
29294	AW00029294	I	553.97
29343	AW00029343	I	553.97
16109	AW00016109	I	548.98
19714	AW00019714	I	548.98
19883	AW00019883	I	548.98
19990	AW00019990	I	548.98
20080	AW00020080	I	548.98
20090	AW00020090	I	548.98
20744	AW00020744	I	548.98
21013	AW00021013	I	548.98
21090	AW00021090	I	548.98
21487	AW00021487	I	548.98
21575	AW00021575	I	548.98
21576	AW00021576	I	548.98
21602	AW00021602	I	548.98
21610	AW00021610	I	548.98
21648	AW00021648	I	548.98
21903	AW00021903	I	548.98
22048	AW00022048	I	548.98
22091	AW00022091	I	548.98
22139	AW00022139	I	548.98
22153	AW00022153	I	548.98
22189	AW00022189	I	548.98
22250	AW00022250	I	548.98
22258	AW00022258	I	548.98
22300	AW00022300	I	548.98
22328	AW00022328	I	548.98
22334	AW00022334	I	548.98
22466	AW00022466	I	548.98
22490	AW00022490	I	548.98
22587	AW00022587	I	548.98
22638	AW00022638	I	548.98
22684	AW00022684	I	548.98
22689	AW00022689	I	548.98
22733	AW00022733	I	548.98
22760	AW00022760	I	548.98
22874	AW00022874	I	548.98
22880	AW00022880	I	548.98
22885	AW00022885	I	548.98
23032	AW00023032	I	548.98
23080	AW00023080	I	548.98
23144	AW00023144	I	548.98
23165	AW00023165	I	548.98
23183	AW00023183	I	548.98
23186	AW00023186	I	548.98
23384	AW00023384	I	548.98
23386	AW00023386	I	548.98
23444	AW00023444	I	548.98
23493	AW00023493	I	548.98
23520	AW00023520	I	548.98
23709	AW00023709	I	548.98
23811	AW00023811	I	548.98
23828	AW00023828	I	548.98
23860	AW00023860	I	548.98
23881	AW00023881	I	548.98
23887	AW00023887	I	548.98
23896	AW00023896	I	548.98
23909	AW00023909	I	548.98
23982	AW00023982	I	548.98
23990	AW00023990	I	548.98
23991	AW00023991	I	548.98
24052	AW00024052	I	548.98
24127	AW00024127	I	548.98
24321	AW00024321	I	548.98
24327	AW00024327	I	548.98
24331	AW00024331	I	548.98
24336	AW00024336	I	548.98
24873	AW00024873	I	548.98
25468	AW00025468	I	548.98
25486	AW00025486	I	548.98
25591	AW00025591	I	548.98
25626	AW00025626	I	548.98
25675	AW00025675	I	548.98
25731	AW00025731	I	548.98
26372	AW00026372	I	548.98
26837	AW00026837	I	548.98
26870	AW00026870	I	548.98
27179	AW00027179	I	548.98
27511	AW00027511	I	548.98
27862	AW00027862	I	548.98
27894	AW00027894	I	548.98
27909	AW00027909	I	548.98
27953	AW00027953	I	548.98
28072	AW00028072	I	548.98
28132	AW00028132	I	548.98
28135	AW00028135	I	548.98
28324	AW00028324	I	548.98
28353	AW00028353	I	548.98
28477	AW00028477	I	548.98
29097	AW00029097	I	548.98
29099	AW00029099	I	548.98
29298	AW00029298	I	548.98
29299	AW00029299	I	548.98
29344	AW00029344	I	548.98
449	AW00000449	S	547.34
14886	AW00014886	I	539.99
16021	AW00016021	I	539.99
16128	AW00016128	I	539.99
17125	AW00017125	I	539.99
17518	AW00017518	I	539.99
17557	AW00017557	I	539.99
17670	AW00017670	I	539.99
17672	AW00017672	I	539.99
18471	AW00018471	I	539.99
19163	AW00019163	I	539.99
19203	AW00019203	I	539.99
19204	AW00019204	I	539.99
19658	AW00019658	I	539.99
19697	AW00019697	I	539.99
19769	AW00019769	I	539.99
19813	AW00019813	I	539.99
19889	AW00019889	I	539.99
19994	AW00019994	I	539.99
20011	AW00020011	I	539.99
20013	AW00020013	I	539.99
20753	AW00020753	I	539.99
21022	AW00021022	I	539.99
21030	AW00021030	I	539.99
21072	AW00021072	I	539.99
21386	AW00021386	I	539.99
21439	AW00021439	I	539.99
21747	AW00021747	I	539.99
21766	AW00021766	I	539.99
21830	AW00021830	I	539.99
22042	AW00022042	I	539.99
22066	AW00022066	I	539.99
22067	AW00022067	I	539.99
22094	AW00022094	I	539.99
22249	AW00022249	I	539.99
22257	AW00022257	I	539.99
22262	AW00022262	I	539.99
22281	AW00022281	I	539.99
22287	AW00022287	I	539.99
22301	AW00022301	I	539.99
22398	AW00022398	I	539.99
22459	AW00022459	I	539.99
22472	AW00022472	I	539.99
22522	AW00022522	I	539.99
22615	AW00022615	I	539.99
22770	AW00022770	I	539.99
22862	AW00022862	I	539.99
22872	AW00022872	I	539.99
22873	AW00022873	I	539.99
22888	AW00022888	I	539.99
22898	AW00022898	I	539.99
22900	AW00022900	I	539.99
22972	AW00022972	I	539.99
22994	AW00022994	I	539.99
23034	AW00023034	I	539.99
23073	AW00023073	I	539.99
23110	AW00023110	I	539.99
23148	AW00023148	I	539.99
23167	AW00023167	I	539.99
23168	AW00023168	I	539.99
23176	AW00023176	I	539.99
23178	AW00023178	I	539.99
23179	AW00023179	I	539.99
23239	AW00023239	I	539.99
23257	AW00023257	I	539.99
23264	AW00023264	I	539.99
23352	AW00023352	I	539.99
23359	AW00023359	I	539.99
23365	AW00023365	I	539.99
23390	AW00023390	I	539.99
23394	AW00023394	I	539.99
23480	AW00023480	I	539.99
23484	AW00023484	I	539.99
23499	AW00023499	I	539.99
23506	AW00023506	I	539.99
23515	AW00023515	I	539.99
23680	AW00023680	I	539.99
23706	AW00023706	I	539.99
23715	AW00023715	I	539.99
23746	AW00023746	I	539.99
23838	AW00023838	I	539.99
23840	AW00023840	I	539.99
23850	AW00023850	I	539.99
23851	AW00023851	I	539.99
23874	AW00023874	I	539.99
23885	AW00023885	I	539.99
23895	AW00023895	I	539.99
23900	AW00023900	I	539.99
23903	AW00023903	I	539.99
24037	AW00024037	I	539.99
24121	AW00024121	I	539.99
24155	AW00024155	I	539.99
24191	AW00024191	I	539.99
24224	AW00024224	I	539.99
24291	AW00024291	I	539.99
24387	AW00024387	I	539.99
24717	AW00024717	I	539.99
25508	AW00025508	I	539.99
25575	AW00025575	I	539.99
25587	AW00025587	I	539.99
25589	AW00025589	I	539.99
25596	AW00025596	I	539.99
25597	AW00025597	I	539.99
25608	AW00025608	I	539.99
25616	AW00025616	I	539.99
25646	AW00025646	I	539.99
25656	AW00025656	I	539.99
25727	AW00025727	I	539.99
25739	AW00025739	I	539.99
25747	AW00025747	I	539.99
25748	AW00025748	I	539.99
26220	AW00026220	I	539.99
26360	AW00026360	I	539.99
26842	AW00026842	I	539.99
26860	AW00026860	I	539.99
26868	AW00026868	I	539.99
27121	AW00027121	I	539.99
27130	AW00027130	I	539.99
27162	AW00027162	I	539.99
27512	AW00027512	I	539.99
27514	AW00027514	I	539.99
27515	AW00027515	I	539.99
27517	AW00027517	I	539.99
27581	AW00027581	I	539.99
27689	AW00027689	I	539.99
27693	AW00027693	I	539.99
27778	AW00027778	I	539.99
27861	AW00027861	I	539.99
27896	AW00027896	I	539.99
27906	AW00027906	I	539.99
27973	AW00027973	I	539.99
27983	AW00027983	I	539.99
27985	AW00027985	I	539.99
28120	AW00028120	I	539.99
28211	AW00028211	I	539.99
28316	AW00028316	I	539.99
28317	AW00028317	I	539.99
28320	AW00028320	I	539.99
28371	AW00028371	I	539.99
28427	AW00028427	I	539.99
28692	AW00028692	I	539.99
29066	AW00029066	I	539.99
29067	AW00029067	I	539.99
29182	AW00029182	I	539.99
29313	AW00029313	I	539.99
532	AW00000532	S	510.27
518	AW00000518	S	508.46
636	AW00000636	S	507.85
574	AW00000574	S	489.28
466	AW00000466	S	474.83
117	AW00000117	S	474.3
251	AW00000251	S	473.38
625	AW00000625	S	469.79
609	AW00000609	S	467.33
122	AW00000122	S	461.77
224	AW00000224	S	443.11
94	AW00000094	S	441.44
211	AW00000211	S	433.18
470	AW00000470	S	430.6
445	AW00000445	S	429.52
74	AW00000074	S	419.46
129	AW00000129	S	419.46
456	AW00000456	S	419.46
610	AW00000610	S	406.82
349	AW00000349	S	406.32
665	AW00000665	S	404.6
58	AW00000058	S	387.78
681	AW00000681	S	382.07
421	AW00000421	S	381.19
440	AW00000440	S	381.07
388	AW00000388	S	379.47
325	AW00000325	S	375.4
406	AW00000406	S	357.25
134	AW00000134	S	355.48
655	AW00000655	S	352.39
382	AW00000382	S	342.94
654	AW00000654	S	333.92
288	AW00000288	S	324.56
153	AW00000153	S	323.99
699	AW00000699	S	323.99
242	AW00000242	S	323.04
560	AW00000560	S	286.56
116	AW00000116	S	265.03
24424	AW00024424	I	249.58
19	AW00000019	S	249.54
23696	AW00023696	I	233.23
338	AW00000338	S	228.58
20944	AW00020944	I	226.49
659	AW00000659	S	221.98
22773	AW00022773	I	215.96
274	AW00000274	S	213.33
17809	AW00017809	I	205.26
12496	AW00012496	I	204.58
46	AW00000046	S	202.33
22206	AW00022206	I	201.28
27150	AW00027150	I	201.28
27325	AW00027325	I	201.27
339	AW00000339	S	200.05
617	AW00000617	S	200.05
15696	AW00015696	I	198.99
19675	AW00019675	I	198.99
25018	AW00025018	I	197.88
28431	AW00028431	I	197.88
11509	AW00011509	I	196.29
20715	AW00020715	I	196.27
24406	AW00024406	I	195.59
24620	AW00024620	I	195.59
24772	AW00024772	I	195.59
24822	AW00024822	I	195.59
26261	AW00026261	I	195.27
29417	AW00029417	I	195.27
28024	AW00028024	I	194.72
18040	AW00018040	I	193.98
20973	AW00020973	I	193.98
22754	AW00022754	I	193.98
22777	AW00022777	I	193.98
23671	AW00023671	I	193.98
24410	AW00024410	I	193.89
19934	AW00019934	I	193.44
21818	AW00021818	I	191.28
22165	AW00022165	I	191.28
24927	AW00024927	I	191.27
26043	AW00026043	I	191.27
26048	AW00026048	I	191.27
427	AW00000427	S	190.6
28639	AW00028639	I	190.27
29034	AW00029034	I	190.27
29212	AW00029212	I	190.27
26203	AW00026203	I	188.98
16255	AW00016255	I	187.98
17877	AW00017877	I	187.98
18023	AW00018023	I	187.98
20714	AW00020714	I	187.98
21847	AW00021847	I	187.98
27214	AW00027214	I	187.98
28633	AW00028633	I	187.98
49	AW00000049	S	186.78
13530	AW00013530	I	186.28
13803	AW00013803	I	186.28
19344	AW00019344	I	186.28
14575	AW00014575	I	185.97
22377	AW00022377	I	184.48
22531	AW00022531	I	184.48
24278	AW00024278	I	184.48
26792	AW00026792	I	184.48
26843	AW00026843	I	184.48
28921	AW00028921	I	184.48
29373	AW00029373	I	184.48
21992	AW00021992	I	184.26
626	AW00000626	S	183.94
27525	AW00027525	I	182.78
27814	AW00027814	I	182.78
29445	AW00029445	I	182.78
12979	AW00012979	I	180.98
13337	AW00013337	I	180.98
13872	AW00013872	I	180.98
14450	AW00014450	I	180.98
21777	AW00021777	I	180.98
28617	AW00028617	I	178.98
17381	AW00017381	I	173.96
26898	AW00026898	I	173.95
29232	AW00029232	I	173.47
15326	AW00015326	I	172.98
16609	AW00016609	I	172.02
13828	AW00013828	I	166.28
15738	AW00015738	I	166.28
15975	AW00015975	I	166.28
16072	AW00016072	I	166.28
16131	AW00016131	I	166.28
22141	AW00022141	I	166.28
24695	AW00024695	I	166.28
27688	AW00027688	I	166.28
27721	AW00027721	I	166.28
28086	AW00028086	I	166.28
28254	AW00028254	I	166.28
28931	AW00028931	I	166.28
27783	AW00027783	I	165.28
29257	AW00029257	I	165.28
29332	AW00029332	I	165.28
524	AW00000524	S	165.23
22737	AW00022737	I	165.22
14509	AW00014509	I	163.99
14594	AW00014594	I	163.99
14905	AW00014905	I	163.99
15090	AW00015090	I	163.99
15957	AW00015957	I	163.99
18635	AW00018635	I	162.99
20935	AW00020935	I	162.99
20953	AW00020953	I	162.99
22699	AW00022699	I	162.99
23632	AW00023632	I	162.99
25470	AW00025470	I	162.99
25482	AW00025482	I	162.99
29107	AW00029107	I	162.99
15353	AW00015353	I	162.92
25043	AW00025043	I	161.59
28301	AW00028301	I	161.29
22370	AW00022370	I	160.23
23132	AW00023132	I	160.23
25292	AW00025292	I	158.88
27733	AW00027733	I	157.29
22283	AW00022283	I	157.27
23147	AW00023147	I	157.27
23456	AW00023456	I	157.27
27904	AW00027904	I	156.76
14206	AW00014206	I	156.59
25369	AW00025369	I	156.59
24021	AW00024021	I	156.27
26250	AW00026250	I	156.27
14904	AW00014904	I	156.04
24864	AW00024864	I	155.72
358	AW00000358	S	155.3
24978	AW00024978	I	155.08
20949	AW00020949	I	154.98
22083	AW00022083	I	154.98
23861	AW00023861	I	152.6
24422	AW00024422	I	152.6
24428	AW00024428	I	152.6
24945	AW00024945	I	152.6
24971	AW00024971	I	152.6
25189	AW00025189	I	152.6
27379	AW00027379	I	152.47
23180	AW00023180	I	152.28
23293	AW00023293	I	152.28
23756	AW00023756	I	151.28
14961	AW00014961	I	151.27
29006	AW00029006	I	151.27
19667	AW00019667	I	150.95
23695	AW00023695	I	150.93
18919	AW00018919	I	150.47
16303	AW00016303	I	149.98
16457	AW00016457	I	149.98
17637	AW00017637	I	149.98
18024	AW00018024	I	149.98
21541	AW00021541	I	149.98
26086	AW00026086	I	149.98
22728	AW00022728	I	149.93
467	AW00000467	S	149.87
16576	AW00016576	I	149.46
564	AW00000564	S	149.03
19307	AW00019307	I	148.98
20134	AW00020134	I	148.98
21865	AW00021865	I	148.98
29206	AW00029206	I	148.98
13674	AW00013674	I	148.47
18816	AW00018816	I	148.47
19115	AW00019115	I	148.47
19241	AW00019241	I	148.47
19747	AW00019747	I	148.47
19774	AW00019774	I	148.47
27198	AW00027198	I	147.95
21670	AW00021670	I	147.77
19187	AW00019187	I	147.28
19248	AW00019248	I	147.28
24751	AW00024751	I	147.28
25257	AW00025257	I	147.28
25357	AW00025357	I	147.28
26102	AW00026102	I	147.28
16059	AW00016059	I	146.97
20694	AW00020694	I	146.97
24429	AW00024429	I	146.06
24631	AW00024631	I	146.06
15468	AW00015468	I	145.45
16689	AW00016689	I	145.23
13571	AW00013571	I	144.47
19856	AW00019856	I	144.47
20279	AW00020279	I	144.47
20287	AW00020287	I	144.47
20363	AW00020363	I	144.47
27998	AW00027998	I	144.47
28602	AW00028602	I	144.47
28631	AW00028631	I	144.47
18032	AW00018032	I	144.45
20056	AW00020056	I	144.45
21518	AW00021518	I	144.45
22075	AW00022075	I	144.45
22134	AW00022134	I	144.45
23614	AW00023614	I	144.45
50	AW00000050	S	144
20723	AW00020723	I	143.96
21122	AW00021122	I	143.78
22555	AW00022555	I	143.78
24382	AW00024382	I	143.78
25551	AW00025551	I	143.78
28232	AW00028232	I	143.78
20582	AW00020582	I	142.45
24551	AW00024551	I	142.45
13830	AW00013830	I	142.28
12907	AW00012907	I	141.98
13204	AW00013204	I	141.98
13323	AW00013323	I	141.98
13341	AW00013341	I	141.98
13488	AW00013488	I	141.98
14441	AW00014441	I	141.98
14514	AW00014514	I	141.98
21461	AW00021461	I	141.98
22095	AW00022095	I	141.98
13930	AW00013930	I	140.47
28336	AW00028336	I	138.97
26613	AW00026613	I	138.96
16295	AW00016295	I	138.45
19389	AW00019389	I	138.45
11273	AW00011273	I	136.62
12533	AW00012533	I	135.98
22005	AW00022005	I	135.46
13671	AW00013671	I	135.23
21498	AW00021498	I	134.98
21626	AW00021626	I	134.98
21761	AW00021761	I	134.98
29301	AW00029301	I	134.98
28411	AW00028411	I	134.95
22925	AW00022925	I	134.93
25166	AW00025166	I	134.56
18852	AW00018852	I	134.12
14566	AW00014566	I	133.83
13499	AW00013499	I	133.49
18805	AW00018805	I	133.49
18810	AW00018810	I	133.49
18861	AW00018861	I	133.49
18887	AW00018887	I	133.49
18970	AW00018970	I	133.49
18989	AW00018989	I	133.49
19018	AW00019018	I	133.49
19145	AW00019145	I	133.49
19244	AW00019244	I	133.49
19543	AW00019543	I	133.49
19636	AW00019636	I	133.49
19699	AW00019699	I	133.49
20201	AW00020201	I	133.49
20275	AW00020275	I	133.49
20331	AW00020331	I	133.49
22151	AW00022151	I	133.49
26762	AW00026762	I	133.49
28357	AW00028357	I	133.49
20392	AW00020392	I	133.47
22096	AW00022096	I	133.47
22751	AW00022751	I	133.47
23300	AW00023300	I	133.47
26400	AW00026400	I	132.98
12508	AW00012508	I	132.97
18774	AW00018774	I	132.97
18846	AW00018846	I	132.97
18967	AW00018967	I	132.97
19218	AW00019218	I	132.97
19544	AW00019544	I	132.97
19860	AW00019860	I	132.97
20016	AW00020016	I	132.97
20123	AW00020123	I	132.97
20315	AW00020315	I	132.97
27343	AW00027343	I	132.97
27363	AW00027363	I	132.97
27368	AW00027368	I	132.97
27403	AW00027403	I	132.97
27757	AW00027757	I	132.97
28545	AW00028545	I	132.97
22296	AW00022296	I	132.95
23473	AW00023473	I	132.95
15880	AW00015880	I	132.94
18354	AW00018354	I	132.94
24399	AW00024399	I	132.94
26690	AW00026690	I	132.47
22681	AW00022681	I	131.95
21066	AW00021066	I	131.44
21740	AW00021740	I	131.44
14320	AW00014320	I	130.98
24430	AW00024430	I	130.56
24634	AW00024634	I	130.56
28241	AW00028241	I	130.46
13816	AW00013816	I	130.42
12412	AW00012412	I	129.24
11849	AW00011849	I	128.99
13005	AW00013005	I	128.99
13508	AW00013508	I	128.97
14690	AW00014690	I	128.97
18504	AW00018504	I	128.97
18672	AW00018672	I	128.97
18673	AW00018673	I	128.97
18675	AW00018675	I	128.97
18784	AW00018784	I	128.97
18813	AW00018813	I	128.97
18836	AW00018836	I	128.97
18873	AW00018873	I	128.97
18920	AW00018920	I	128.97
18977	AW00018977	I	128.97
18993	AW00018993	I	128.97
19655	AW00019655	I	128.97
19760	AW00019760	I	128.97
19895	AW00019895	I	128.97
20019	AW00020019	I	128.97
20122	AW00020122	I	128.97
20276	AW00020276	I	128.97
20326	AW00020326	I	128.97
20367	AW00020367	I	128.97
20384	AW00020384	I	128.97
20737	AW00020737	I	128.97
20742	AW00020742	I	128.97
20758	AW00020758	I	128.97
21881	AW00021881	I	128.97
26155	AW00026155	I	128.97
26166	AW00026166	I	128.97
27377	AW00027377	I	128.97
27402	AW00027402	I	128.97
27653	AW00027653	I	128.97
28341	AW00028341	I	128.97
29072	AW00029072	I	128.97
18628	AW00018628	I	128.95
21510	AW00021510	I	128.95
21530	AW00021530	I	128.95
26528	AW00026528	I	128.47
26719	AW00026719	I	127.95
28773	AW00028773	I	127.95
28786	AW00028786	I	127.95
11788	AW00011788	I	127.64
12672	AW00012672	I	127.32
12725	AW00012725	I	127.28
14491	AW00014491	I	127.28
14907	AW00014907	I	127.28
15574	AW00015574	I	127.28
18473	AW00018473	I	127.28
22544	AW00022544	I	127.28
28139	AW00028139	I	127.28
14529	AW00014529	I	127.03
28634	AW00028634	I	126.95
23060	AW00023060	I	126.93
11682	AW00011682	I	126.49
20941	AW00020941	I	126.28
20974	AW00020974	I	126.28
26407	AW00026407	I	126.28
17801	AW00017801	I	125.93
24944	AW00024944	I	125.57
14878	AW00014878	I	125.46
16646	AW00016646	I	125.46
14548	AW00014548	I	124.99
14564	AW00014564	I	124.99
14579	AW00014579	I	124.99
14748	AW00014748	I	124.99
15156	AW00015156	I	124.99
15514	AW00015514	I	124.99
15774	AW00015774	I	124.99
15981	AW00015981	I	124.99
16217	AW00016217	I	124.99
16777	AW00016777	I	124.99
16993	AW00016993	I	124.99
17379	AW00017379	I	124.99
17444	AW00017444	I	124.99
17675	AW00017675	I	124.99
18364	AW00018364	I	124.99
20404	AW00020404	I	124.99
22349	AW00022349	I	124.99
23279	AW00023279	I	124.99
12439	AW00012439	I	124.97
16600	AW00016600	I	124.97
21283	AW00021283	I	124.94
21574	AW00021574	I	124.45
21767	AW00021767	I	124.45
24107	AW00024107	I	123.99
24542	AW00024542	I	123.99
26865	AW00026865	I	123.99
13506	AW00013506	I	123.98
18503	AW00018503	I	123.98
18542	AW00018542	I	123.98
18584	AW00018584	I	123.98
18753	AW00018753	I	123.98
18844	AW00018844	I	123.98
18888	AW00018888	I	123.98
18934	AW00018934	I	123.98
18941	AW00018941	I	123.98
18965	AW00018965	I	123.98
18994	AW00018994	I	123.98
19020	AW00019020	I	123.98
19149	AW00019149	I	123.98
19228	AW00019228	I	123.98
19229	AW00019229	I	123.98
19643	AW00019643	I	123.98
19715	AW00019715	I	123.98
19804	AW00019804	I	123.98
19816	AW00019816	I	123.98
19819	AW00019819	I	123.98
19848	AW00019848	I	123.98
19851	AW00019851	I	123.98
19882	AW00019882	I	123.98
19885	AW00019885	I	123.98
20184	AW00020184	I	123.98
20290	AW00020290	I	123.98
20338	AW00020338	I	123.98
20358	AW00020358	I	123.98
20379	AW00020379	I	123.98
20748	AW00020748	I	123.98
20762	AW00020762	I	123.98
20763	AW00020763	I	123.98
22149	AW00022149	I	123.98
22167	AW00022167	I	123.98
22405	AW00022405	I	123.98
22964	AW00022964	I	123.98
26143	AW00026143	I	123.98
26163	AW00026163	I	123.98
26374	AW00026374	I	123.98
26427	AW00026427	I	123.98
26432	AW00026432	I	123.98
26664	AW00026664	I	123.98
26669	AW00026669	I	123.98
26672	AW00026672	I	123.98
26755	AW00026755	I	123.98
26759	AW00026759	I	123.98
26772	AW00026772	I	123.98
27147	AW00027147	I	123.98
27349	AW00027349	I	123.98
27351	AW00027351	I	123.98
27393	AW00027393	I	123.98
27516	AW00027516	I	123.98
27518	AW00027518	I	123.98
28444	AW00028444	I	123.98
28475	AW00028475	I	123.98
28550	AW00028550	I	123.98
20798	AW00020798	I	123.96
21188	AW00021188	I	123.96
21207	AW00021207	I	123.96
21522	AW00021522	I	123.96
21640	AW00021640	I	123.96
21967	AW00021967	I	123.96
23171	AW00023171	I	123.96
23936	AW00023936	I	123.96
23977	AW00023977	I	123.96
26282	AW00026282	I	123.95
18109	AW00018109	I	123.48
19215	AW00019215	I	123.48
23438	AW00023438	I	123.48
27772	AW00027772	I	123.48
27932	AW00027932	I	123.48
27284	AW00027284	I	122.96
16296	AW00016296	I	122.95
29243	AW00029243	I	122.95
12191	AW00012191	I	122.74
13998	AW00013998	I	122.62
18926	AW00018926	I	122.12
11808	AW00011808	I	122.04
13338	AW00013338	I	121.94
23475	AW00023475	I	121.94
26376	AW00026376	I	121.93
15943	AW00015943	I	121.8
14176	AW00014176	I	121.57
24236	AW00024236	I	121.57
24508	AW00024508	I	121.57
24964	AW00024964	I	121.57
25896	AW00025896	I	121.57
15230	AW00015230	I	121.48
14806	AW00014806	I	121.47
21991	AW00021991	I	121.45
11870	AW00011870	I	121.14
12260	AW00012260	I	120.88
12513	AW00012513	I	120.88
22205	AW00022205	I	120.48
12793	AW00012793	I	120.47
23522	AW00023522	I	120.47
19375	AW00019375	I	120.46
20144	AW00020144	I	120.46
23029	AW00023029	I	120.46
28616	AW00028616	I	120
12506	AW00012506	I	119.98
12525	AW00012525	I	119.98
13568	AW00013568	I	119.98
13573	AW00013573	I	119.98
13672	AW00013672	I	119.98
15105	AW00015105	I	119.98
15109	AW00015109	I	119.98
15113	AW00015113	I	119.98
15356	AW00015356	I	119.98
18521	AW00018521	I	119.98
18583	AW00018583	I	119.98
18588	AW00018588	I	119.98
18590	AW00018590	I	119.98
18591	AW00018591	I	119.98
18602	AW00018602	I	119.98
18612	AW00018612	I	119.98
18676	AW00018676	I	119.98
18690	AW00018690	I	119.98
18752	AW00018752	I	119.98
18765	AW00018765	I	119.98
18786	AW00018786	I	119.98
18799	AW00018799	I	119.98
18807	AW00018807	I	119.98
18809	AW00018809	I	119.98
18822	AW00018822	I	119.98
18828	AW00018828	I	119.98
18830	AW00018830	I	119.98
18834	AW00018834	I	119.98
18891	AW00018891	I	119.98
18987	AW00018987	I	119.98
18992	AW00018992	I	119.98
18995	AW00018995	I	119.98
19012	AW00019012	I	119.98
19025	AW00019025	I	119.98
19168	AW00019168	I	119.98
19226	AW00019226	I	119.98
19234	AW00019234	I	119.98
19235	AW00019235	I	119.98
19236	AW00019236	I	119.98
19245	AW00019245	I	119.98
19660	AW00019660	I	119.98
19668	AW00019668	I	119.98
19688	AW00019688	I	119.98
19700	AW00019700	I	119.98
19712	AW00019712	I	119.98
19728	AW00019728	I	119.98
19734	AW00019734	I	119.98
19777	AW00019777	I	119.98
19806	AW00019806	I	119.98
19834	AW00019834	I	119.98
19840	AW00019840	I	119.98
19850	AW00019850	I	119.98
19853	AW00019853	I	119.98
19868	AW00019868	I	119.98
19888	AW00019888	I	119.98
19890	AW00019890	I	119.98
19893	AW00019893	I	119.98
20022	AW00020022	I	119.98
20115	AW00020115	I	119.98
20116	AW00020116	I	119.98
20120	AW00020120	I	119.98
20125	AW00020125	I	119.98
20129	AW00020129	I	119.98
20203	AW00020203	I	119.98
20271	AW00020271	I	119.98
20292	AW00020292	I	119.98
20294	AW00020294	I	119.98
20307	AW00020307	I	119.98
20311	AW00020311	I	119.98
20328	AW00020328	I	119.98
20344	AW00020344	I	119.98
20351	AW00020351	I	119.98
20378	AW00020378	I	119.98
20741	AW00020741	I	119.98
21233	AW00021233	I	119.98
21234	AW00021234	I	119.98
21240	AW00021240	I	119.98
26668	AW00026668	I	119.98
27283	AW00027283	I	119.98
27725	AW00027725	I	119.98
27734	AW00027734	I	119.98
28027	AW00028027	I	119.98
28045	AW00028045	I	119.98
28121	AW00028121	I	119.98
28460	AW00028460	I	119.98
28466	AW00028466	I	119.98
28476	AW00028476	I	119.98
28495	AW00028495	I	119.98
28539	AW00028539	I	119.98
28546	AW00028546	I	119.98
28581	AW00028581	I	119.98
28600	AW00028600	I	119.98
28722	AW00028722	I	119.98
29351	AW00029351	I	119.98
16208	AW00016208	I	119.96
19383	AW00019383	I	119.96
20138	AW00020138	I	119.96
20504	AW00020504	I	119.96
20597	AW00020597	I	119.96
20916	AW00020916	I	119.96
20937	AW00020937	I	119.96
21513	AW00021513	I	119.96
