CustomerID	AccountNumber	CustomerType	OrderCount	TotalSales
26572	AW00026572	I	1	1000.44
26582	AW00026582	I	1	1000.44
26615	AW00026615	I	1	1000.44
11276	AW00011276	I	27	988.32
11142	AW00011142	I	17	980.77
288	AW00000288	S	3	973.67
625	AW00000625	S	2	939.59
22519	AW00022519	I	1	921.77
11078	AW00011078	I	17	913.27
18943	AW00018943	I	1	902.98
14745	AW00014745	I	1	902.46
27825	AW00027825	I	1	901.35
28113	AW00028113	I	1	901.35
28688	AW00028688	I	1	901.35
14387	AW00014387	I	1	898.46
18954	AW00018954	I	1	893.47
14877	AW00014877	I	1	889.47
15291	AW00015291	I	1	889.47
18942	AW00018942	I	1	889.39
11019	AW00011019	I	17	882.7
11501	AW00011501	I	16	872.25
14911	AW00014911	I	1	867.97
27808	AW00027808	I	1	866.31
15283	AW00015283	I	1	865.95
28111	AW00028111	I	1	865.31
11513	AW00011513	I	1	863.95
29462	AW00029462	I	1	854.82
14578	AW00014578	I	1	848.47
14631	AW00014631	I	1	848.47
14871	AW00014871	I	1	848.47
15334	AW00015334	I	1	848.47
18956	AW00018956	I	1	848.47
11505	AW00011505	I	16	846.77
15530	AW00015530	I	1	846.46
28110	AW00028110	I	1	845.31
14078	AW00014078	I	1	839.48
14108	AW00014108	I	1	839.48
14867	AW00014867	I	1	839.48
14875	AW00014875	I	1	839.48
14893	AW00014893	I	1	839.48
14900	AW00014900	I	1	839.48
14910	AW00014910	I	1	839.48
18924	AW00018924	I	1	839.48
18936	AW00018936	I	1	839.48
24275	AW00024275	I	1	831.33
28479	AW00028479	I	1	831.33
14338	AW00014338	I	1	828.74
21666	AW00021666	I	1	828.47
22444	AW00022444	I	1	828.47
27166	AW00027166	I	1	827.33
27766	AW00027766	I	1	827.33
28505	AW00028505	I	1	827.33
11212	AW00011212	I	17	827.19
11520	AW00011520	I	16	822.97
21087	AW00021087	I	1	819.48
21108	AW00021108	I	1	819.48
21667	AW00021667	I	1	819.48
22619	AW00022619	I	1	819.48
23616	AW00023616	I	1	819.48
14107	AW00014107	I	1	819.46
14110	AW00014110	I	1	819.46
29064	AW00029064	I	1	815.81
28493	AW00028493	I	1	814.8
14640	AW00014640	I	1	812.42
27124	AW00027124	I	1	811.32
27895	AW00027895	I	1	811.32
28513	AW00028513	I	1	811.32
29381	AW00029381	I	1	811.32
29458	AW00029458	I	1	811.32
26856	AW00026856	I	1	810.32
28107	AW00028107	I	1	810.32
29087	AW00029087	I	1	810.32
14330	AW00014330	I	1	806.76
18948	AW00018948	I	1	806.76
21107	AW00021107	I	1	806.76
22523	AW00022523	I	1	806.76
22617	AW00022617	I	1	806.76
23619	AW00023619	I	1	806.76
28487	AW00028487	I	1	805.33
29086	AW00029086	I	1	805.33
29459	AW00029459	I	1	805.33
14496	AW00014496	I	1	804.48
14497	AW00014497	I	1	804.48
14874	AW00014874	I	1	804.48
18923	AW00018923	I	1	804.48
18947	AW00018947	I	1	804.48
12020	AW00012020	I	1	804.47
15323	AW00015323	I	1	804.47
22307	AW00022307	I	1	804.47
22509	AW00022509	I	1	804.47
25344	AW00025344	I	1	801.83
29063	AW00029063	I	1	801.83
29342	AW00029342	I	1	801.83
11203	AW00011203	I	17	801.77
18949	AW00018949	I	1	801.77
26903	AW00026903	I	1	800.82
28686	AW00028686	I	1	800.31
22450	AW00022450	I	1	799.48
22508	AW00022508	I	1	799.48
21681	AW00021681	I	1	799.42
29094	AW00029094	I	1	796.34
22447	AW00022447	I	1	793.76
11211	AW00011211	I	17	793.55
21102	AW00021102	I	1	793.46
21817	AW00021817	I	1	791.47
19207	AW00019207	I	1	791.32
24492	AW00024492	I	1	791.32
24648	AW00024648	I	1	791.32
24753	AW00024753	I	1	791.32
26976	AW00026976	I	1	791.32
27142	AW00027142	I	1	791.32
27159	AW00027159	I	1	791.32
27846	AW00027846	I	1	791.32
27882	AW00027882	I	1	791.32
28368	AW00028368	I	1	791.32
29465	AW00029465	I	1	791.32
25743	AW00025743	I	1	786.33
26853	AW00026853	I	1	786.33
26953	AW00026953	I	1	786.33
27122	AW00027122	I	1	786.33
27824	AW00027824	I	1	786.33
27908	AW00027908	I	1	786.33
28382	AW00028382	I	1	786.33
28489	AW00028489	I	1	786.33
28501	AW00028501	I	1	786.33
27763	AW00027763	I	1	785.32
27027	AW00027027	I	1	782.99
27043	AW00027043	I	1	782.99
27053	AW00027053	I	1	782.99
27060	AW00027060	I	1	782.99
27062	AW00027062	I	1	782.99
27071	AW00027071	I	1	782.99
27082	AW00027082	I	1	782.99
27084	AW00027084	I	1	782.99
27085	AW00027085	I	1	782.99
27099	AW00027099	I	1	782.99
27101	AW00027101	I	1	782.99
27102	AW00027102	I	1	782.99
27242	AW00027242	I	1	782.99
27252	AW00027252	I	1	782.99
27253	AW00027253	I	1	782.99
27259	AW00027259	I	1	782.99
27265	AW00027265	I	1	782.99
27267	AW00027267	I	1	782.99
27270	AW00027270	I	1	782.99
27285	AW00027285	I	1	782.99
27297	AW00027297	I	1	782.99
27298	AW00027298	I	1	782.99
27404	AW00027404	I	1	782.99
27429	AW00027429	I	1	782.99
27536	AW00027536	I	1	782.99
27545	AW00027545	I	1	782.99
27550	AW00027550	I	1	782.99
27557	AW00027557	I	1	782.99
27560	AW00027560	I	1	782.99
27602	AW00027602	I	1	782.99
27613	AW00027613	I	1	782.99
25365	AW00025365	I	1	780.82
27777	AW00027777	I	1	778.62
27883	AW00027883	I	1	778.62
28109	AW00028109	I	1	778.62
28481	AW00028481	I	1	778.62
28484	AW00028484	I	1	778.62
28490	AW00028490	I	1	778.62
28499	AW00028499	I	1	778.62
28726	AW00028726	I	1	778.62
29090	AW00029090	I	1	778.62
29365	AW00029365	I	1	778.62
18953	AW00018953	I	1	777.44
24957	AW00024957	I	1	777.34
25081	AW00025081	I	1	777.34
25722	AW00025722	I	1	777.34
25723	AW00025723	I	1	777.34
26224	AW00026224	I	1	777.34
26357	AW00026357	I	1	777.34
26902	AW00026902	I	1	777.34
26939	AW00026939	I	1	777.34
26941	AW00026941	I	1	777.34
26945	AW00026945	I	1	777.34
26950	AW00026950	I	1	777.34
27005	AW00027005	I	1	777.34
27118	AW00027118	I	1	777.34
27123	AW00027123	I	1	777.34
27133	AW00027133	I	1	777.34
27134	AW00027134	I	1	777.34
27138	AW00027138	I	1	777.34
27771	AW00027771	I	1	777.34
27773	AW00027773	I	1	777.34
27780	AW00027780	I	1	777.34
27791	AW00027791	I	1	777.34
27801	AW00027801	I	1	777.34
27859	AW00027859	I	1	777.34
27881	AW00027881	I	1	777.34
27899	AW00027899	I	1	777.34
27900	AW00027900	I	1	777.34
28369	AW00028369	I	1	777.34
28400	AW00028400	I	1	777.34
28482	AW00028482	I	1	777.34
28500	AW00028500	I	1	777.34
28502	AW00028502	I	1	777.34
28507	AW00028507	I	1	777.34
28509	AW00028509	I	1	777.34
28684	AW00028684	I	1	777.34
28691	AW00028691	I	1	777.34
28699	AW00028699	I	1	777.34
28705	AW00028705	I	1	777.34
29065	AW00029065	I	1	777.34
29080	AW00029080	I	1	777.34
29085	AW00029085	I	1	777.34
29095	AW00029095	I	1	777.34
29362	AW00029362	I	1	777.34
29363	AW00029363	I	1	777.34
29371	AW00029371	I	1	777.34
29461	AW00029461	I	1	777.34
26965	AW00026965	I	1	776.33
27764	AW00027764	I	1	776.33
27767	AW00027767	I	1	776.33
27769	AW00027769	I	1	776.33
28421	AW00028421	I	1	776.33
28486	AW00028486	I	1	776.33
28497	AW00028497	I	1	776.33
28744	AW00028744	I	1	776.33
28706	AW00028706	I	1	773.63
27774	AW00027774	I	1	771.34
12031	AW00012031	I	1	769.49
14416	AW00014416	I	1	769.49
26975	AW00026975	I	1	765.32
28483	AW00028483	I	1	765.32
28698	AW00028698	I	1	765.32
29055	AW00029055	I	1	765.32
29456	AW00029456	I	1	765.32
388	AW00000388	S	2	758.94
11519	AW00011519	I	16	757.27
24752	AW00024752	I	1	756.33
25752	AW00025752	I	1	756.33
27170	AW00027170	I	1	756.33
27884	AW00027884	I	1	756.33
29069	AW00029069	I	1	756.33
29088	AW00029088	I	1	756.33
29091	AW00029091	I	1	756.33
29375	AW00029375	I	1	756.33
29457	AW00029457	I	1	756.33
29464	AW00029464	I	1	756.33
19657	AW00019657	I	1	756.26
24447	AW00024447	I	1	751.34
24956	AW00024956	I	1	751.34
25362	AW00025362	I	1	751.34
25364	AW00025364	I	1	751.34
26952	AW00026952	I	1	751.34
26964	AW00026964	I	1	751.34
27770	AW00027770	I	1	751.34
27776	AW00027776	I	1	751.34
27784	AW00027784	I	1	751.34
27792	AW00027792	I	1	751.34
27845	AW00027845	I	1	751.34
27898	AW00027898	I	1	751.34
28108	AW00028108	I	1	751.34
28388	AW00028388	I	1	751.34
28434	AW00028434	I	1	751.34
28485	AW00028485	I	1	751.34
28494	AW00028494	I	1	751.34
28528	AW00028528	I	1	751.34
28531	AW00028531	I	1	751.34
28548	AW00028548	I	1	751.34
29054	AW00029054	I	1	751.34
29068	AW00029068	I	1	751.34
29455	AW00029455	I	1	751.34
29460	AW00029460	I	1	751.34
29463	AW00029463	I	1	751.34
25856	AW00025856	I	1	750.3
27006	AW00027006	I	1	750.3
27854	AW00027854	I	1	750.3
27897	AW00027897	I	1	750.3
28472	AW00028472	I	1	750.3
28518	AW00028518	I	1	750.3
11506	AW00011506	I	16	748.6
24955	AW00024955	I	1	742.35
25749	AW00025749	I	1	742.35
25759	AW00025759	I	1	742.35
26225	AW00026225	I	1	742.35
27765	AW00027765	I	1	742.35
27768	AW00027768	I	1	742.35
28383	AW00028383	I	1	742.35
28480	AW00028480	I	1	742.35
28488	AW00028488	I	1	742.35
29062	AW00029062	I	1	742.35
29081	AW00029081	I	1	742.35
29082	AW00029082	I	1	742.35
29084	AW00029084	I	1	742.35
29374	AW00029374	I	1	742.35
29452	AW00029452	I	1	742.35
29453	AW00029453	I	1	742.35
29454	AW00029454	I	1	742.35
19698	AW00019698	I	1	726.27
22266	AW00022266	I	1	724.47
22753	AW00022753	I	1	724.47
23815	AW00023815	I	1	724.47
22778	AW00022778	I	1	722.77
22780	AW00022780	I	1	722.77
23443	AW00023443	I	1	722.77
23833	AW00023833	I	1	722.77
23847	AW00023847	I	1	722.77
26938	AW00026938	I	1	722.77
314	AW00000314	S	1	722.59
406	AW00000406	S	2	714.51
15913	AW00015913	I	1	712.27
20728	AW00020728	I	1	709.26
11631	AW00011631	I	16	707.5
15900	AW00015900	I	1	699.97
19024	AW00019024	I	1	699.97
26620	AW00026620	I	1	699.1
26629	AW00026629	I	1	699.1
26630	AW00026630	I	1	699.1
26643	AW00026643	I	1	699.1
26782	AW00026782	I	1	699.1
26789	AW00026789	I	1	699.1
27026	AW00027026	I	1	699.1
11253	AW00011253	I	16	696.61
20046	AW00020046	I	1	691.91
23832	AW00023832	I	1	687.76
23169	AW00023169	I	1	685.47
23961	AW00023961	I	1	685.47
19749	AW00019749	I	1	682.92
19689	AW00019689	I	1	680.94
23160	AW00023160	I	1	673.97
23871	AW00023871	I	1	673.97
244	AW00000244	S	1	672.29
654	AW00000654	S	2	667.83
19130	AW00019130	I	1	664.95
16067	AW00016067	I	1	664.89
19736	AW00019736	I	1	663.95
23958	AW00023958	I	1	663.44
25525	AW00025525	I	1	663.44
25726	AW00025726	I	1	663.44
19719	AW00019719	I	1	659.94
23841	AW00023841	I	1	659.44
18916	AW00018916	I	1	658.95
19121	AW00019121	I	1	656.94
24098	AW00024098	I	1	655.45
16139	AW00016139	I	1	654.95
11500	AW00011500	I	16	654.27
22678	AW00022678	I	1	653.97
11507	AW00011507	I	16	653.06
16110	AW00016110	I	1	650.47
22294	AW00022294	I	1	650.45
23460	AW00023460	I	1	649.46
27892	AW00027892	I	1	649.46
28313	AW00028313	I	1	647.94
16210	AW00016210	I	1	645.94
27744	AW00027744	I	1	643.95
22392	AW00022392	I	1	642.95
19128	AW00019128	I	1	642.91
274	AW00000274	S	3	639.98
19845	AW00019845	I	1	639.95
23233	AW00023233	I	1	639.95
16151	AW00016151	I	1	639.45
19129	AW00019129	I	1	639.45
19730	AW00019730	I	1	639.45
21488	AW00021488	I	1	638.95
21673	AW00021673	I	1	638.95
23185	AW00023185	I	1	638.95
23195	AW00023195	I	1	638.95
23821	AW00023821	I	1	638.95
25732	AW00025732	I	1	638.95
28370	AW00028370	I	1	638.95
28880	AW00028880	I	1	637.96
19013	AW00019013	I	1	636.45
11619	AW00011619	I	16	634.84
16108	AW00016108	I	1	633.96
19165	AW00019165	I	1	633.96
20077	AW00020077	I	1	633.45
23453	AW00023453	I	1	632.45
16123	AW00016123	I	1	629.97
16150	AW00016150	I	1	629.97
19164	AW00019164	I	1	629.96
21019	AW00021019	I	1	629.96
19824	AW00019824	I	1	629.45
20078	AW00020078	I	1	628.97
21021	AW00021021	I	1	628.97
21671	AW00021671	I	1	628.97
22675	AW00022675	I	1	628.97
23214	AW00023214	I	1	628.97
23582	AW00023582	I	1	628.97
23873	AW00023873	I	1	628.97
24056	AW00024056	I	1	628.97
25522	AW00025522	I	1	628.97
25757	AW00025757	I	1	628.97
27709	AW00027709	I	1	628.97
27746	AW00027746	I	1	628.97
29098	AW00029098	I	1	628.97
29356	AW00029356	I	1	628.97
23723	AW00023723	I	1	628.45
29041	AW00029041	I	1	628.45
21054	AW00021054	I	1	625.47
20749	AW00020749	I	1	624.97
22115	AW00022115	I	1	624.97
23404	AW00023404	I	1	624.97
24311	AW00024311	I	1	624.97
24850	AW00024850	I	1	624.97
26947	AW00026947	I	1	624.97
29001	AW00029001	I	1	624.97
17664	AW00017664	I	1	624.95
17669	AW00017669	I	1	624.95
22224	AW00022224	I	1	624.95
23036	AW00023036	I	1	624.95
23870	AW00023870	I	1	624.95
23855	AW00023855	I	1	624.46
19737	AW00019737	I	1	621.96
22680	AW00022680	I	1	620.95
22787	AW00022787	I	1	620.46
26937	AW00026937	I	1	619.46
28212	AW00028212	I	1	619.46
16230	AW00016230	I	1	618.98
18960	AW00018960	I	1	618.98
19142	AW00019142	I	1	618.98
19995	AW00019995	I	1	618.98
16127	AW00016127	I	1	618.47
19412	AW00019412	I	1	618.47
19706	AW00019706	I	1	617.95
16215	AW00016215	I	1	617.91
21611	AW00021611	I	1	617.47
22072	AW00022072	I	1	617.47
22316	AW00022316	I	1	617.47
23066	AW00023066	I	1	617.47
23213	AW00023213	I	1	617.47
23238	AW00023238	I	1	617.47
23270	AW00023270	I	1	617.47
27137	AW00027137	I	1	617.47
27711	AW00027711	I	1	617.47
27745	AW00027745	I	1	617.47
28116	AW00028116	I	1	617.47
28436	AW00028436	I	1	617.47
21059	AW00021059	I	1	616.95
22438	AW00022438	I	1	616.95
22480	AW00022480	I	1	616.95
23156	AW00023156	I	1	616.95
23505	AW00023505	I	1	616.95
24333	AW00024333	I	1	616.95
27008	AW00027008	I	1	616.95
18475	AW00018475	I	1	616.91
18476	AW00018476	I	1	616.91
22275	AW00022275	I	1	615.47
22368	AW00022368	I	1	615.47
22415	AW00022415	I	1	615.47
23393	AW00023393	I	1	615.47
23742	AW00023742	I	1	615.47
24205	AW00024205	I	1	615.47
24356	AW00024356	I	1	615.47
27860	AW00027860	I	1	615.47
22597	AW00022597	I	1	615.46
26866	AW00026866	I	1	615.46
20047	AW00020047	I	1	614.98
12032	AW00012032	I	1	614.96
19021	AW00019021	I	1	614.96
19144	AW00019144	I	1	614.96
19739	AW00019739	I	1	614.96
19780	AW00019780	I	1	614.96
16121	AW00016121	I	1	614.47
16216	AW00016216	I	1	614.47
16124	AW00016124	I	1	614.45
20910	AW00020910	I	1	613.95
21795	AW00021795	I	1	613.45
23019	AW00023019	I	1	613.45
23216	AW00023216	I	1	613.45
23391	AW00023391	I	1	613.45
29297	AW00029297	I	1	613.45
22271	AW00022271	I	1	612.95
24308	AW00024308	I	1	612.95
20911	AW00020911	I	1	611.96
22679	AW00022679	I	1	611.96
16066	AW00016066	I	1	611.94
11808	AW00011808	I	5	610.19
19111	AW00019111	I	1	609.95
22607	AW00022607	I	1	609.45
24690	AW00024690	I	1	609.45
25657	AW00025657	I	1	609.45
15995	AW00015995	I	1	608.96
16340	AW00016340	I	1	608.96
19869	AW00019869	I	1	608.96
21385	AW00021385	I	1	608.96
21647	AW00021647	I	1	608.96
21651	AW00021651	I	1	608.96
22231	AW00022231	I	1	608.96
22270	AW00022270	I	1	608.96
22330	AW00022330	I	1	608.96
22609	AW00022609	I	1	608.96
22673	AW00022673	I	1	608.96
23081	AW00023081	I	1	608.96
23155	AW00023155	I	1	608.96
23287	AW00023287	I	1	608.96
23369	AW00023369	I	1	608.96
24238	AW00024238	I	1	608.96
24295	AW00024295	I	1	608.96
24400	AW00024400	I	1	608.96
25449	AW00025449	I	1	608.96
16668	AW00016668	I	1	607.96
18651	AW00018651	I	1	607.96
18904	AW00018904	I	1	607.96
18917	AW00018917	I	1	607.96
21014	AW00021014	I	1	607.96
21061	AW00021061	I	1	607.96
22044	AW00022044	I	1	607.96
22436	AW00022436	I	1	607.96
22473	AW00022473	I	1	607.96
22495	AW00022495	I	1	607.96
22992	AW00022992	I	1	607.96
22997	AW00022997	I	1	607.96
23018	AW00023018	I	1	607.96
23151	AW00023151	I	1	607.96
23807	AW00023807	I	1	607.96
23845	AW00023845	I	1	607.96
24036	AW00024036	I	1	607.96
25703	AW00025703	I	1	607.96
26848	AW00026848	I	1	607.96
26913	AW00026913	I	1	607.96
26956	AW00026956	I	1	607.96
27125	AW00027125	I	1	607.96
27818	AW00027818	I	1	607.96
28372	AW00028372	I	1	607.96
19143	AW00019143	I	1	605.21
16090	AW00016090	I	1	604.96
19110	AW00019110	I	1	604.96
19738	AW00019738	I	1	604.96
19838	AW00019838	I	1	604.96
19841	AW00019841	I	1	604.46
21654	AW00021654	I	1	603.96
22788	AW00022788	I	1	603.96
23266	AW00023266	I	1	603.96
23835	AW00023835	I	1	603.96
29311	AW00029311	I	1	603.96
17676	AW00017676	I	1	603.49
18649	AW00018649	I	1	603.49
21769	AW00021769	I	1	603.49
22225	AW00022225	I	1	603.49
22644	AW00022644	I	1	603.49
23026	AW00023026	I	1	603.49
23082	AW00023082	I	1	603.49
23125	AW00023125	I	1	603.49
23141	AW00023141	I	1	603.49
23146	AW00023146	I	1	603.49
23355	AW00023355	I	1	603.49
23856	AW00023856	I	1	603.49
23882	AW00023882	I	1	603.49
23884	AW00023884	I	1	603.49
23898	AW00023898	I	1	603.49
24024	AW00024024	I	1	603.49
24060	AW00024060	I	1	603.49
24254	AW00024254	I	1	603.49
24329	AW00024329	I	1	603.49
25548	AW00025548	I	1	603.49
27131	AW00027131	I	1	603.49
27599	AW00027599	I	1	603.49
27691	AW00027691	I	1	603.49
27692	AW00027692	I	1	603.49
27885	AW00027885	I	1	603.49
27982	AW00027982	I	1	603.49
28205	AW00028205	I	1	603.49
28428	AW00028428	I	1	603.49
28534	AW00028534	I	1	603.49
29186	AW00029186	I	1	603.49
21748	AW00021748	I	1	600.46
22284	AW00022284	I	1	600.46
22290	AW00022290	I	1	600.46
22295	AW00022295	I	1	600.46
22297	AW00022297	I	1	600.46
22322	AW00022322	I	1	600.46
22336	AW00022336	I	1	600.46
22374	AW00022374	I	1	600.46
22479	AW00022479	I	1	600.46
22685	AW00022685	I	1	600.46
22718	AW00022718	I	1	600.46
22749	AW00022749	I	1	600.46
22768	AW00022768	I	1	600.46
22791	AW00022791	I	1	600.46
22896	AW00022896	I	1	600.46
22899	AW00022899	I	1	600.46
23028	AW00023028	I	1	600.46
23059	AW00023059	I	1	600.46
23163	AW00023163	I	1	600.46
23189	AW00023189	I	1	600.46
23382	AW00023382	I	1	600.46
23383	AW00023383	I	1	600.46
23471	AW00023471	I	1	600.46
23474	AW00023474	I	1	600.46
23704	AW00023704	I	1	600.46
23849	AW00023849	I	1	600.46
23857	AW00023857	I	1	600.46
23960	AW00023960	I	1	600.46
24323	AW00024323	I	1	600.46
24324	AW00024324	I	1	600.46
24337	AW00024337	I	1	600.46
25605	AW00025605	I	1	600.46
25701	AW00025701	I	1	600.46
26359	AW00026359	I	1	600.46
27186	AW00027186	I	1	600.46
28367	AW00028367	I	1	600.46
28386	AW00028386	I	1	600.46
18647	AW00018647	I	1	599.47
22255	AW00022255	I	1	599.47
22276	AW00022276	I	1	599.47
22886	AW00022886	I	1	599.47
23056	AW00023056	I	1	599.47
23138	AW00023138	I	1	599.47
23158	AW00023158	I	1	599.47
23516	AW00023516	I	1	599.47
23836	AW00023836	I	1	599.47
27584	AW00027584	I	1	599.47
27719	AW00027719	I	1	599.47
27969	AW00027969	I	1	599.47
28321	AW00028321	I	1	599.47
21031	AW00021031	I	1	597.95
22441	AW00022441	I	1	597.95
22598	AW00022598	I	1	597.95
23227	AW00023227	I	1	597.95
23231	AW00023231	I	1	597.95
24028	AW00024028	I	1	597.95
24204	AW00024204	I	1	597.95
26928	AW00026928	I	1	597.95
27891	AW00027891	I	1	597.95
15993	AW00015993	I	1	597.26
19696	AW00019696	I	1	597.26
19815	AW00019815	I	1	597.26
19897	AW00019897	I	1	596.96
19991	AW00019991	I	1	596.96
20045	AW00020045	I	1	596.96
24580	AW00024580	I	1	596.96
16020	AW00016020	I	1	595.96
16061	AW00016061	I	1	592.27
19687	AW00019687	I	1	592.27
18963	AW00018963	I	1	589.98
19808	AW00019808	I	1	589.98
19814	AW00019814	I	1	589.98
19837	AW00019837	I	1	589.98
20891	AW00020891	I	1	589.98
12763	AW00012763	I	1	589.96
16022	AW00016022	I	1	589.96
16141	AW00016141	I	1	589.96
19740	AW00019740	I	1	589.96
19812	AW00019812	I	1	589.96
19982	AW00019982	I	1	589.96
20002	AW00020002	I	1	589.96
20004	AW00020004	I	1	589.96
21041	AW00021041	I	1	589.96
21601	AW00021601	I	1	589.96
22484	AW00022484	I	1	589.96
22621	AW00022621	I	1	589.96
23042	AW00023042	I	1	589.96
28215	AW00028215	I	1	589.96
18957	AW00018957	I	1	589.26
15556	AW00015556	I	1	588.96
16125	AW00016125	I	1	588.96
16221	AW00016221	I	1	588.96
16500	AW00016500	I	1	588.96
16504	AW00016504	I	1	588.96
18459	AW00018459	I	1	588.96
19122	AW00019122	I	1	588.96
20074	AW00020074	I	1	588.96
21469	AW00021469	I	1	588.96
21653	AW00021653	I	1	588.96
22043	AW00022043	I	1	588.96
22093	AW00022093	I	1	588.96
22113	AW00022113	I	1	588.96
22393	AW00022393	I	1	588.96
22486	AW00022486	I	1	588.96
22487	AW00022487	I	1	588.96
22541	AW00022541	I	1	588.96
22606	AW00022606	I	1	588.96
22627	AW00022627	I	1	588.96
22641	AW00022641	I	1	588.96
22649	AW00022649	I	1	588.96
22711	AW00022711	I	1	588.96
22745	AW00022745	I	1	588.96
23033	AW00023033	I	1	588.96
23058	AW00023058	I	1	588.96
23173	AW00023173	I	1	588.96
23181	AW00023181	I	1	588.96
23226	AW00023226	I	1	588.96
23356	AW00023356	I	1	588.96
23374	AW00023374	I	1	588.96
23478	AW00023478	I	1	588.96
23479	AW00023479	I	1	588.96
23492	AW00023492	I	1	588.96
23589	AW00023589	I	1	588.96
23701	AW00023701	I	1	588.96
23721	AW00023721	I	1	588.96
23724	AW00023724	I	1	588.96
23778	AW00023778	I	1	588.96
23852	AW00023852	I	1	588.96
23853	AW00023853	I	1	588.96
23878	AW00023878	I	1	588.96
23932	AW00023932	I	1	588.96
24023	AW00024023	I	1	588.96
24077	AW00024077	I	1	588.96
24239	AW00024239	I	1	588.96
24388	AW00024388	I	1	588.96
25571	AW00025571	I	1	588.96
26876	AW00026876	I	1	588.96
26890	AW00026890	I	1	588.96
26910	AW00026910	I	1	588.96
26914	AW00026914	I	1	588.96
26929	AW00026929	I	1	588.96
26942	AW00026942	I	1	588.96
26966	AW00026966	I	1	588.96
26979	AW00026979	I	1	588.96
27171	AW00027171	I	1	588.96
27185	AW00027185	I	1	588.96
28118	AW00028118	I	1	588.96
28308	AW00028308	I	1	588.96
28425	AW00028425	I	1	588.96
28530	AW00028530	I	1	588.96
28715	AW00028715	I	1	588.96
29187	AW00029187	I	1	588.96
24837	AW00024837	I	1	587.92
16211	AW00016211	I	1	586.97
19992	AW00019992	I	1	586.97
22665	AW00022665	I	1	586.97
24536	AW00024536	I	1	586.97
19722	AW00019722	I	1	586.46
18974	AW00018974	I	1	585.94
19161	AW00019161	I	1	584.9
21050	AW00021050	I	1	583.97
22423	AW00022423	I	1	583.97
22590	AW00022590	I	1	583.97
23211	AW00023211	I	1	583.97
23854	AW00023854	I	1	583.97
24059	AW00024059	I	1	583.97
24214	AW00024214	I	1	583.97
25583	AW00025583	I	1	583.97
25590	AW00025590	I	1	583.97
25601	AW00025601	I	1	583.97
25642	AW00025642	I	1	583.97
25721	AW00025721	I	1	583.97
26992	AW00026992	I	1	583.97
28387	AW00028387	I	1	583.97
16069	AW00016069	I	1	579.97
16126	AW00016126	I	1	579.97
16135	AW00016135	I	1	579.97
19023	AW00019023	I	1	579.97
19127	AW00019127	I	1	579.97
19141	AW00019141	I	1	579.97
19542	AW00019542	I	1	579.97
19718	AW00019718	I	1	579.97
19831	AW00019831	I	1	579.97
20003	AW00020003	I	1	579.97
21855	AW00021855	I	1	579.97
16873	AW00016873	I	1	578.46
17656	AW00017656	I	1	578.46
21017	AW00021017	I	1	578.46
21048	AW00021048	I	1	578.46
22298	AW00022298	I	1	578.46
22335	AW00022335	I	1	578.46
22432	AW00022432	I	1	578.46
22887	AW00022887	I	1	578.46
23450	AW00023450	I	1	578.46
24025	AW00024025	I	1	578.46
24706	AW00024706	I	1	578.46
25504	AW00025504	I	1	578.46
27501	AW00027501	I	1	578.46
27810	AW00027810	I	1	578.46
27856	AW00027856	I	1	578.46
27907	AW00027907	I	1	578.46
28366	AW00028366	I	1	578.46
28503	AW00028503	I	1	578.46
28517	AW00028517	I	1	578.46
23509	AW00023509	I	1	575.71
23883	AW00023883	I	1	575.71
24286	AW00024286	I	1	575.71
27140	AW00027140	I	1	575.71
15549	AW00015549	I	1	574.98
16015	AW00016015	I	1	574.98
16218	AW00016218	I	1	574.98
16354	AW00016354	I	1	574.98
19209	AW00019209	I	1	574.98
19723	AW00019723	I	1	574.98
19803	AW00019803	I	1	574.98
20069	AW00020069	I	1	574.98
20751	AW00020751	I	1	574.98
20977	AW00020977	I	1	574.98
21465	AW00021465	I	1	574.98
21608	AW00021608	I	1	574.98
21791	AW00021791	I	1	574.98
21912	AW00021912	I	1	574.98
21942	AW00021942	I	1	574.98
22016	AW00022016	I	1	574.98
22082	AW00022082	I	1	574.98
22129	AW00022129	I	1	574.98
22130	AW00022130	I	1	574.98
22135	AW00022135	I	1	574.98
22273	AW00022273	I	1	574.98
22274	AW00022274	I	1	574.98
22282	AW00022282	I	1	574.98
22291	AW00022291	I	1	574.98
22327	AW00022327	I	1	574.98
22329	AW00022329	I	1	574.98
22346	AW00022346	I	1	574.98
22372	AW00022372	I	1	574.98
22414	AW00022414	I	1	574.98
22463	AW00022463	I	1	574.98
22477	AW00022477	I	1	574.98
22525	AW00022525	I	1	574.98
22610	AW00022610	I	1	574.98
22650	AW00022650	I	1	574.98
22651	AW00022651	I	1	574.98
22663	AW00022663	I	1	574.98
22666	AW00022666	I	1	574.98
22674	AW00022674	I	1	574.98
22694	AW00022694	I	1	574.98
22712	AW00022712	I	1	574.98
22717	AW00022717	I	1	574.98
22789	AW00022789	I	1	574.98
22790	AW00022790	I	1	574.98
22876	AW00022876	I	1	574.98
23136	AW00023136	I	1	574.98
23145	AW00023145	I	1	574.98
23161	AW00023161	I	1	574.98
23170	AW00023170	I	1	574.98
23187	AW00023187	I	1	574.98
23222	AW00023222	I	1	574.98
23269	AW00023269	I	1	574.98
23319	AW00023319	I	1	574.98
23339	AW00023339	I	1	574.98
23463	AW00023463	I	1	574.98
