SalesOrderID	OrderDate	CustomerID	AccountNumber	SalesPersonID	SalesPersonTerritoryID	CommissionPct	TotalDue
62093	2004-01-15 00:00:00	21998	AW00021998	NULL	NULL	NULL	62.96
62094	2004-01-15 00:00:00	17236	AW00017236	NULL	NULL	NULL	59.66
62095	2004-01-15 00:00:00	13003	AW00013003	NULL	NULL	NULL	175.7
62096	2004-01-15 00:00:00	21067	AW00021067	NULL	NULL	NULL	1879.59
62097	2004-01-15 00:00:00	15695	AW00015695	NULL	NULL	NULL	2585.67
62098	2004-01-15 00:00:00	29009	AW00029009	NULL	NULL	NULL	32.02
62099	2004-01-15 00:00:00	26794	AW00026794	NULL	NULL	NULL	48.86
62100	2004-01-15 00:00:00	26254	AW00026254	NULL	NULL	NULL	37.55
62101	2004-01-15 00:00:00	26079	AW00026079	NULL	NULL	NULL	71.79
62102	2004-01-15 00:00:00	23734	AW00023734	NULL	NULL	NULL	77.32
62103	2004-01-15 00:00:00	23054	AW00023054	NULL	NULL	NULL	33.14
62104	2004-01-15 00:00:00	24978	AW00024978	NULL	NULL	NULL	171.36
62105	2004-01-15 00:00:00	15863	AW00015863	NULL	NULL	NULL	79.1
62106	2004-01-15 00:00:00	18600	AW00018600	NULL	NULL	NULL	33.14
62107	2004-01-15 00:00:00	21346	AW00021346	NULL	NULL	NULL	16.55
62108	2004-01-15 00:00:00	21353	AW00021353	NULL	NULL	NULL	49.7
62109	2004-01-15 00:00:00	19882	AW00019882	NULL	NULL	NULL	137
62110	2004-01-15 00:00:00	11632	AW00011632	NULL	NULL	NULL	77.34
62111	2004-01-15 00:00:00	17689	AW00017689	NULL	NULL	NULL	5.51
62112	2004-01-15 00:00:00	24627	AW00024627	NULL	NULL	NULL	75.68
62113	2004-01-15 00:00:00	18061	AW00018061	NULL	NULL	NULL	5.51
62114	2004-01-15 00:00:00	22285	AW00022285	NULL	NULL	NULL	99.42
62115	2004-01-15 00:00:00	21726	AW00021726	NULL	NULL	NULL	46.35
62116	2004-01-15 00:00:00	21631	AW00021631	NULL	NULL	NULL	8.04
62117	2004-01-15 00:00:00	13656	AW00013656	NULL	NULL	NULL	62.95
62118	2004-01-15 00:00:00	17222	AW00017222	NULL	NULL	NULL	40.84
62119	2004-01-15 00:00:00	16507	AW00016507	NULL	NULL	NULL	38.93
62120	2004-01-15 00:00:00	24535	AW00024535	NULL	NULL	NULL	4.41
62121	2004-01-15 00:00:00	29377	AW00029377	NULL	NULL	NULL	37.55
62122	2004-01-15 00:00:00	23969	AW00023969	NULL	NULL	NULL	40.08
62123	2004-01-15 00:00:00	29416	AW00029416	NULL	NULL	NULL	30.69
62124	2004-01-15 00:00:00	24871	AW00024871	NULL	NULL	NULL	39.47
62125	2004-01-15 00:00:00	11211	AW00011211	NULL	NULL	NULL	44.19
62126	2004-01-15 00:00:00	12636	AW00012636	NULL	NULL	NULL	9.93
62127	2004-01-15 00:00:00	11248	AW00011248	NULL	NULL	NULL	42.51
62128	2004-01-15 00:00:00	14590	AW00014590	NULL	NULL	NULL	992.8
62129	2004-01-15 00:00:00	15986	AW00015986	NULL	NULL	NULL	707.14
62130	2004-01-15 00:00:00	22117	AW00022117	NULL	NULL	NULL	640.87
62131	2004-01-15 00:00:00	19714	AW00019714	NULL	NULL	NULL	606.62
62132	2004-01-15 00:00:00	19718	AW00019718	NULL	NULL	NULL	640.87
62133	2004-01-15 00:00:00	14400	AW00014400	NULL	NULL	NULL	2604.44
62134	2004-01-15 00:00:00	28695	AW00028695	NULL	NULL	NULL	2673.06
62135	2004-01-15 00:00:00	11333	AW00011333	NULL	NULL	NULL	2673.06
62136	2004-01-15 00:00:00	17181	AW00017181	NULL	NULL	NULL	2688.51
62137	2004-01-15 00:00:00	23534	AW00023534	NULL	NULL	NULL	1918.26
62138	2004-01-15 00:00:00	13527	AW00013527	NULL	NULL	NULL	2740.33
62139	2004-01-15 00:00:00	17354	AW00017354	NULL	NULL	NULL	2708.69
62140	2004-01-15 00:00:00	17351	AW00017351	NULL	NULL	NULL	2806.06
62141	2004-01-15 00:00:00	24485	AW00024485	NULL	NULL	NULL	1297.8
62142	2004-01-15 00:00:00	13128	AW00013128	NULL	NULL	NULL	2574.63
62143	2004-01-15 00:00:00	13632	AW00013632	NULL	NULL	NULL	2563.59
62144	2004-01-15 00:00:00	13953	AW00013953	NULL	NULL	NULL	2566.12
62145	2004-01-15 00:00:00	13637	AW00013637	NULL	NULL	NULL	2535.96
62146	2004-01-15 00:00:00	25840	AW00025840	NULL	NULL	NULL	1381.07
62147	2004-01-15 00:00:00	26616	AW00026616	NULL	NULL	NULL	830.23
62148	2004-01-15 00:00:00	22247	AW00022247	NULL	NULL	NULL	2652.38
62149	2004-01-15 00:00:00	23239	AW00023239	NULL	NULL	NULL	596.69
62150	2004-01-15 00:00:00	23195	AW00023195	NULL	NULL	NULL	706.04
62151	2004-01-15 00:00:00	20395	AW00020395	NULL	NULL	NULL	1303.87
62152	2004-01-15 00:00:00	27121	AW00027121	NULL	NULL	NULL	596.69
62153	2004-01-15 00:00:00	23898	AW00023898	NULL	NULL	NULL	666.86
62154	2004-01-15 00:00:00	17229	AW00017229	NULL	NULL	NULL	987.28
62155	2004-01-15 00:00:00	14308	AW00014308	NULL	NULL	NULL	835.74
62156	2004-01-15 00:00:00	11768	AW00011768	NULL	NULL	NULL	2673.06
62157	2004-01-15 00:00:00	23099	AW00023099	NULL	NULL	NULL	596.69
62022	2004-01-14 00:00:00	11507	AW00011507	NULL	NULL	NULL	8.78
62023	2004-01-14 00:00:00	11370	AW00011370	NULL	NULL	NULL	33.13
62024	2004-01-14 00:00:00	22177	AW00022177	NULL	NULL	NULL	26.82
62025	2004-01-14 00:00:00	18727	AW00018727	NULL	NULL	NULL	59.66
62026	2004-01-14 00:00:00	17061	AW00017061	NULL	NULL	NULL	59.66
62027	2004-01-14 00:00:00	15146	AW00015146	NULL	NULL	NULL	38.66
62028	2004-01-14 00:00:00	14665	AW00014665	NULL	NULL	NULL	55.24
62029	2004-01-14 00:00:00	17327	AW00017327	NULL	NULL	NULL	9.93
62030	2004-01-14 00:00:00	14516	AW00014516	NULL	NULL	NULL	59.66
62031	2004-01-14 00:00:00	19626	AW00019626	NULL	NULL	NULL	15.45
62032	2004-01-14 00:00:00	21679	AW00021679	NULL	NULL	NULL	1879.59
62033	2004-01-14 00:00:00	15624	AW00015624	NULL	NULL	NULL	2602.25
62034	2004-01-14 00:00:00	15085	AW00015085	NULL	NULL	NULL	2615.49
62035	2004-01-14 00:00:00	14428	AW00014428	NULL	NULL	NULL	2574.63
62036	2004-01-14 00:00:00	11142	AW00011142	NULL	NULL	NULL	70.69
62037	2004-01-14 00:00:00	28187	AW00028187	NULL	NULL	NULL	44.18
62038	2004-01-14 00:00:00	26516	AW00026516	NULL	NULL	NULL	35.66
62039	2004-01-14 00:00:00	24512	AW00024512	NULL	NULL	NULL	36.02
62040	2004-01-14 00:00:00	12196	AW00012196	NULL	NULL	NULL	77.32
62041	2004-01-14 00:00:00	17371	AW00017371	NULL	NULL	NULL	71.79
62042	2004-01-14 00:00:00	24624	AW00024624	NULL	NULL	NULL	42.96
62043	2004-01-14 00:00:00	23693	AW00023693	NULL	NULL	NULL	132.56
62044	2004-01-14 00:00:00	14370	AW00014370	NULL	NULL	NULL	16.55
62045	2004-01-14 00:00:00	14091	AW00014091	NULL	NULL	NULL	71.79
62046	2004-01-14 00:00:00	19715	AW00019715	NULL	NULL	NULL	137
62047	2004-01-14 00:00:00	16910	AW00016910	NULL	NULL	NULL	77.34
62048	2004-01-14 00:00:00	19011	AW00019011	NULL	NULL	NULL	87.27
62049	2004-01-14 00:00:00	17547	AW00017547	NULL	NULL	NULL	5.51
62050	2004-01-14 00:00:00	14729	AW00014729	NULL	NULL	NULL	5.51
62051	2004-01-14 00:00:00	22144	AW00022144	NULL	NULL	NULL	99.42
62052	2004-01-14 00:00:00	17213	AW00017213	NULL	NULL	NULL	138.09
62053	2004-01-14 00:00:00	16584	AW00016584	NULL	NULL	NULL	146.93
62054	2004-01-14 00:00:00	17712	AW00017712	NULL	NULL	NULL	62.94
62055	2004-01-14 00:00:00	19306	AW00019306	NULL	NULL	NULL	32.58
62056	2004-01-14 00:00:00	11545	AW00011545	NULL	NULL	NULL	59.66
62057	2004-01-14 00:00:00	22390	AW00022390	NULL	NULL	NULL	32.58
62058	2004-01-14 00:00:00	23221	AW00023221	NULL	NULL	NULL	43.07
62059	2004-01-14 00:00:00	18619	AW00018619	NULL	NULL	NULL	43.07
62060	2004-01-14 00:00:00	28879	AW00028879	NULL	NULL	NULL	113.77
62061	2004-01-14 00:00:00	22556	AW00022556	NULL	NULL	NULL	66.82
62062	2004-01-14 00:00:00	11174	AW00011174	NULL	NULL	NULL	46.72
62063	2004-01-14 00:00:00	16731	AW00016731	NULL	NULL	NULL	35.33
62064	2004-01-14 00:00:00	13444	AW00013444	NULL	NULL	NULL	62.95
62065	2004-01-14 00:00:00	12236	AW00012236	NULL	NULL	NULL	38.66
62066	2004-01-14 00:00:00	14617	AW00014617	NULL	NULL	NULL	927.6
62067	2004-01-14 00:00:00	13029	AW00013029	NULL	NULL	NULL	861.33
62068	2004-01-14 00:00:00	19735	AW00019735	NULL	NULL	NULL	632.35
62069	2004-01-14 00:00:00	14656	AW00014656	NULL	NULL	NULL	2635.38
62070	2004-01-14 00:00:00	12109	AW00012109	NULL	NULL	NULL	2598.92
62071	2004-01-14 00:00:00	14501	AW00014501	NULL	NULL	NULL	2535.96
62072	2004-01-14 00:00:00	14461	AW00014461	NULL	NULL	NULL	2552.52
62073	2004-01-14 00:00:00	12033	AW00012033	NULL	NULL	NULL	2619.91
62074	2004-01-14 00:00:00	28500	AW00028500	NULL	NULL	NULL	858.96
62075	2004-01-14 00:00:00	19325	AW00019325	NULL	NULL	NULL	1352.34
62076	2004-01-14 00:00:00	20258	AW00020258	NULL	NULL	NULL	2708.69
62077	2004-01-14 00:00:00	13129	AW00013129	NULL	NULL	NULL	2602.26
62078	2004-01-14 00:00:00	11992	AW00011992	NULL	NULL	NULL	2574.63
62079	2004-01-14 00:00:00	13645	AW00013645	NULL	NULL	NULL	2618.82
62080	2004-01-14 00:00:00	23257	AW00023257	NULL	NULL	NULL	596.69
62081	2004-01-14 00:00:00	23266	AW00023266	NULL	NULL	NULL	667.38
62082	2004-01-14 00:00:00	22788	AW00022788	NULL	NULL	NULL	667.38
62083	2004-01-14 00:00:00	27798	AW00027798	NULL	NULL	NULL	1297.8
62084	2004-01-14 00:00:00	11903	AW00011903	NULL	NULL	NULL	2694.06
62085	2004-01-14 00:00:00	11465	AW00011465	NULL	NULL	NULL	2694.06
62086	2004-01-14 00:00:00	22582	AW00022582	NULL	NULL	NULL	635.35
62087	2004-01-14 00:00:00	22583	AW00022583	NULL	NULL	NULL	707.14
61972	2004-01-13 00:00:00	11882	AW00011882	NULL	NULL	NULL	8.78
61973	2004-01-13 00:00:00	16704	AW00016704	NULL	NULL	NULL	41.18
61974	2004-01-13 00:00:00	16711	AW00016711	NULL	NULL	NULL	77.32
61975	2004-01-13 00:00:00	21971	AW00021971	NULL	NULL	NULL	35.67
61976	2004-01-13 00:00:00	12038	AW00012038	NULL	NULL	NULL	71.24
61977	2004-01-13 00:00:00	11116	AW00011116	NULL	NULL	NULL	125.38
61978	2004-01-13 00:00:00	27491	AW00027491	NULL	NULL	NULL	43.07
61979	2004-01-13 00:00:00	24870	AW00024870	NULL	NULL	NULL	2715.35
61980	2004-01-13 00:00:00	17632	AW00017632	NULL	NULL	NULL	905.5
61981	2004-01-13 00:00:00	16054	AW00016054	NULL	NULL	NULL	913.24
61982	2004-01-13 00:00:00	11501	AW00011501	NULL	NULL	NULL	66.28
61983	2004-01-13 00:00:00	27648	AW00027648	NULL	NULL	NULL	26.28
61984	2004-01-13 00:00:00	16247	AW00016247	NULL	NULL	NULL	38.55
61985	2004-01-13 00:00:00	24263	AW00024263	NULL	NULL	NULL	38.55
61986	2004-01-13 00:00:00	23333	AW00023333	NULL	NULL	NULL	132.56
61987	2004-01-13 00:00:00	24261	AW00024261	NULL	NULL	NULL	79.1
61988	2004-01-13 00:00:00	21724	AW00021724	NULL	NULL	NULL	16.55
61989	2004-01-13 00:00:00	21692	AW00021692	NULL	NULL	NULL	16.55
61990	2004-01-13 00:00:00	13289	AW00013289	NULL	NULL	NULL	5.51
61991	2004-01-13 00:00:00	27633	AW00027633	NULL	NULL	NULL	24.6
61992	2004-01-13 00:00:00	21725	AW00021725	NULL	NULL	NULL	5.51
61993	2004-01-13 00:00:00	13902	AW00013902	NULL	NULL	NULL	24.29
61994	2004-01-13 00:00:00	18081	AW00018081	NULL	NULL	NULL	24.29
61995	2004-01-13 00:00:00	19507	AW00019507	NULL	NULL	NULL	6.94
61996	2004-01-13 00:00:00	27938	AW00027938	NULL	NULL	NULL	43.07
61997	2004-01-13 00:00:00	11795	AW00011795	NULL	NULL	NULL	44.19
61998	2004-01-13 00:00:00	11858	AW00011858	NULL	NULL	NULL	38.67
61999	2004-01-13 00:00:00	11342	AW00011342	NULL	NULL	NULL	54.11
62000	2004-01-13 00:00:00	13331	AW00013331	NULL	NULL	NULL	72.89
62001	2004-01-13 00:00:00	14867	AW00014867	NULL	NULL	NULL	927.63
62002	2004-01-13 00:00:00	15908	AW00015908	NULL	NULL	NULL	697.19
62003	2004-01-13 00:00:00	14485	AW00014485	NULL	NULL	NULL	2555.05
62004	2004-01-13 00:00:00	15905	AW00015905	NULL	NULL	NULL	2763.57
62005	2004-01-13 00:00:00	12042	AW00012042	NULL	NULL	NULL	2648.64
62006	2004-01-13 00:00:00	24201	AW00024201	NULL	NULL	NULL	2683
62007	2004-01-13 00:00:00	23433	AW00023433	NULL	NULL	NULL	1879.59
62008	2004-01-13 00:00:00	24505	AW00024505	NULL	NULL	NULL	1238.14
62009	2004-01-13 00:00:00	13647	AW00013647	NULL	NULL	NULL	2607.78
62010	2004-01-13 00:00:00	13649	AW00013649	NULL	NULL	NULL	2618.82
62011	2004-01-13 00:00:00	23819	AW00023819	NULL	NULL	NULL	1352.34
62012	2004-01-13 00:00:00	25943	AW00025943	NULL	NULL	NULL	2688.51
62013	2004-01-13 00:00:00	22234	AW00022234	NULL	NULL	NULL	2649.85
62014	2004-01-13 00:00:00	25979	AW00025979	NULL	NULL	NULL	2634.4
62015	2004-01-13 00:00:00	20437	AW00020437	NULL	NULL	NULL	1276.81
62016	2004-01-13 00:00:00	20145	AW00020145	NULL	NULL	NULL	1308.83
62017	2004-01-13 00:00:00	12807	AW00012807	NULL	NULL	NULL	596.69
62018	2004-01-13 00:00:00	11906	AW00011906	NULL	NULL	NULL	2634.4
62019	2004-01-13 00:00:00	14224	AW00014224	NULL	NULL	NULL	1381.07
62020	2004-01-13 00:00:00	11767	AW00011767	NULL	NULL	NULL	2700.12
62021	2004-01-13 00:00:00	23100	AW00023100	NULL	NULL	NULL	622.97
61922	2004-01-12 00:00:00	19098	AW00019098	NULL	NULL	NULL	132.54
61923	2004-01-12 00:00:00	18270	AW00018270	NULL	NULL	NULL	94.46
61924	2004-01-12 00:00:00	25233	AW00025233	NULL	NULL	NULL	8.04
61925	2004-01-12 00:00:00	19324	AW00019324	NULL	NULL	NULL	905.53
61926	2004-01-12 00:00:00	11253	AW00011253	NULL	NULL	NULL	59.66
61927	2004-01-12 00:00:00	11253	AW00011253	NULL	NULL	NULL	2.53
61928	2004-01-12 00:00:00	11502	AW00011502	NULL	NULL	NULL	59.66
61929	2004-01-12 00:00:00	11181	AW00011181	NULL	NULL	NULL	4.41
61930	2004-01-12 00:00:00	28009	AW00028009	NULL	NULL	NULL	8.04
61931	2004-01-12 00:00:00	27619	AW00027619	NULL	NULL	NULL	37.55
61932	2004-01-12 00:00:00	13268	AW00013268	NULL	NULL	NULL	77.32
61933	2004-01-12 00:00:00	21771	AW00021771	NULL	NULL	NULL	25.34
61934	2004-01-12 00:00:00	17410	AW00017410	NULL	NULL	NULL	159.64
61935	2004-01-12 00:00:00	20128	AW00020128	NULL	NULL	NULL	87.27
61936	2004-01-12 00:00:00	17432	AW00017432	NULL	NULL	NULL	5.51
61937	2004-01-12 00:00:00	16154	AW00016154	NULL	NULL	NULL	5.51
61938	2004-01-12 00:00:00	13876	AW00013876	NULL	NULL	NULL	24.29
61939	2004-01-12 00:00:00	15712	AW00015712	NULL	NULL	NULL	36.02
61940	2004-01-12 00:00:00	20968	AW00020968	NULL	NULL	NULL	38.65
61941	2004-01-12 00:00:00	24576	AW00024576	NULL	NULL	NULL	99.42
61942	2004-01-12 00:00:00	23956	AW00023956	NULL	NULL	NULL	74.58
61943	2004-01-12 00:00:00	24188	AW00024188	NULL	NULL	NULL	14.3
61944	2004-01-12 00:00:00	26410	AW00026410	NULL	NULL	NULL	32.03
61945	2004-01-12 00:00:00	12166	AW00012166	NULL	NULL	NULL	41.21
61946	2004-01-12 00:00:00	17374	AW00017374	NULL	NULL	NULL	43.37
61947	2004-01-12 00:00:00	12971	AW00012971	NULL	NULL	NULL	24.29
61948	2004-01-12 00:00:00	14576	AW00014576	NULL	NULL	NULL	859.07
61949	2004-01-12 00:00:00	15906	AW00015906	NULL	NULL	NULL	2587.88
61950	2004-01-12 00:00:00	14601	AW00014601	NULL	NULL	NULL	2626.54
61951	2004-01-12 00:00:00	14471	AW00014471	NULL	NULL	NULL	2602.26
61952	2004-01-12 00:00:00	14451	AW00014451	NULL	NULL	NULL	2610.31
61953	2004-01-12 00:00:00	15846	AW00015846	NULL	NULL	NULL	2758.38
61954	2004-01-12 00:00:00	28557	AW00028557	NULL	NULL	NULL	2673.06
61955	2004-01-12 00:00:00	25758	AW00025758	NULL	NULL	NULL	2683
61956	2004-01-12 00:00:00	20452	AW00020452	NULL	NULL	NULL	2849.17
61957	2004-01-12 00:00:00	20614	AW00020614	NULL	NULL	NULL	2715.35
61958	2004-01-12 00:00:00	25218	AW00025218	NULL	NULL	NULL	1308.83
61959	2004-01-12 00:00:00	24504	AW00024504	NULL	NULL	NULL	1238.14
61960	2004-01-12 00:00:00	25231	AW00025231	NULL	NULL	NULL	1314.35
61961	2004-01-12 00:00:00	23276	AW00023276	NULL	NULL	NULL	2644.33
61962	2004-01-12 00:00:00	25990	AW00025990	NULL	NULL	NULL	2703.99
61963	2004-01-12 00:00:00	26060	AW00026060	NULL	NULL	NULL	2673.06
61964	2004-01-12 00:00:00	22749	AW00022749	NULL	NULL	NULL	663.51
61965	2004-01-12 00:00:00	20682	AW00020682	NULL	NULL	NULL	1918.26
61966	2004-01-12 00:00:00	24051	AW00024051	NULL	NULL	NULL	1293.38
61967	2004-01-12 00:00:00	24101	AW00024101	NULL	NULL	NULL	1293.38
61968	2004-01-12 00:00:00	11896	AW00011896	NULL	NULL	NULL	2653.12
61969	2004-01-12 00:00:00	11900	AW00011900	NULL	NULL	NULL	2742.65
61970	2004-01-12 00:00:00	27877	AW00027877	NULL	NULL	NULL	1357.86
61971	2004-01-12 00:00:00	27501	AW00027501	NULL	NULL	NULL	639.2
61856	2004-01-11 00:00:00	11118	AW00011118	NULL	NULL	NULL	86.1
61857	2004-01-11 00:00:00	15783	AW00015783	NULL	NULL	NULL	38.66
61858	2004-01-11 00:00:00	14517	AW00014517	NULL	NULL	NULL	59.66
61859	2004-01-11 00:00:00	15920	AW00015920	NULL	NULL	NULL	1918.26
61860	2004-01-11 00:00:00	22302	AW00022302	NULL	NULL	NULL	1949.19
61861	2004-01-11 00:00:00	20825	AW00020825	NULL	NULL	NULL	2699.9
61862	2004-01-11 00:00:00	12270	AW00012270	NULL	NULL	NULL	2658.04
61863	2004-01-11 00:00:00	11846	AW00011846	NULL	NULL	NULL	55.24
61864	2004-01-11 00:00:00	28978	AW00028978	NULL	NULL	NULL	70.69
61865	2004-01-11 00:00:00	28282	AW00028282	NULL	NULL	NULL	5.51
61866	2004-01-11 00:00:00	11505	AW00011505	NULL	NULL	NULL	70.69
61867	2004-01-11 00:00:00	27461	AW00027461	NULL	NULL	NULL	122.06
61868	2004-01-11 00:00:00	24826	AW00024826	NULL	NULL	NULL	106.16
61869	2004-01-11 00:00:00	24774	AW00024774	NULL	NULL	NULL	36.02
61870	2004-01-11 00:00:00	26275	AW00026275	NULL	NULL	NULL	30.14
61871	2004-01-11 00:00:00	23692	AW00023692	NULL	NULL	NULL	47.44
61872	2004-01-11 00:00:00	22087	AW00022087	NULL	NULL	NULL	104.38
61873	2004-01-11 00:00:00	17374	AW00017374	NULL	NULL	NULL	86.1
61874	2004-01-11 00:00:00	23786	AW00023786	NULL	NULL	NULL	43.07
61875	2004-01-11 00:00:00	23261	AW00023261	NULL	NULL	NULL	86.1
61876	2004-01-11 00:00:00	21814	AW00021814	NULL	NULL	NULL	16.55
61877	2004-01-11 00:00:00	20449	AW00020449	NULL	NULL	NULL	11.04
61878	2004-01-11 00:00:00	18814	AW00018814	NULL	NULL	NULL	77.34
61879	2004-01-11 00:00:00	14455	AW00014455	NULL	NULL	NULL	132.58
61880	2004-01-11 00:00:00	19246	AW00019246	NULL	NULL	NULL	77.34
61881	2004-01-11 00:00:00	18673	AW00018673	NULL	NULL	NULL	142.51
61882	2004-01-11 00:00:00	14352	AW00014352	NULL	NULL	NULL	94.46
61883	2004-01-11 00:00:00	21447	AW00021447	NULL	NULL	NULL	24.29
61884	2004-01-11 00:00:00	15115	AW00015115	NULL	NULL	NULL	104.4
61885	2004-01-11 00:00:00	16198	AW00016198	NULL	NULL	NULL	94.46
61886	2004-01-11 00:00:00	13773	AW00013773	NULL	NULL	NULL	46.72
61887	2004-01-11 00:00:00	20595	AW00020595	NULL	NULL	NULL	77.32
61888	2004-01-11 00:00:00	25689	AW00025689	NULL	NULL	NULL	6.94
61889	2004-01-11 00:00:00	24851	AW00024851	NULL	NULL	NULL	32.58
61890	2004-01-11 00:00:00	26912	AW00026912	NULL	NULL	NULL	30.69
61891	2004-01-11 00:00:00	24568	AW00024568	NULL	NULL	NULL	15.45
61892	2004-01-11 00:00:00	29417	AW00029417	NULL	NULL	NULL	215.77
61893	2004-01-11 00:00:00	16579	AW00016579	NULL	NULL	NULL	30.9
61894	2004-01-11 00:00:00	12111	AW00012111	NULL	NULL	NULL	82.85
61895	2004-01-11 00:00:00	11869	AW00011869	NULL	NULL	NULL	41.21
61896	2004-01-11 00:00:00	11852	AW00011852	NULL	NULL	NULL	82.85
61897	2004-01-11 00:00:00	14341	AW00014341	NULL	NULL	NULL	123.72
61898	2004-01-11 00:00:00	15864	AW00015864	NULL	NULL	NULL	24.29
61899	2004-01-11 00:00:00	12719	AW00012719	NULL	NULL	NULL	16.55
61900	2004-01-11 00:00:00	11602	AW00011602	NULL	NULL	NULL	38.66
61901	2004-01-11 00:00:00	14636	AW00014636	NULL	NULL	NULL	927.63
61902	2004-01-11 00:00:00	15876	AW00015876	NULL	NULL	NULL	2597.81
61903	2004-01-11 00:00:00	14470	AW00014470	NULL	NULL	NULL	2632.07
61904	2004-01-11 00:00:00	14447	AW00014447	NULL	NULL	NULL	2635.38
61905	2004-01-11 00:00:00	13591	AW00013591	NULL	NULL	NULL	2698.44
61906	2004-01-11 00:00:00	23425	AW00023425	NULL	NULL	NULL	1955.81
61907	2004-01-11 00:00:00	20450	AW00020450	NULL	NULL	NULL	2699.9
61908	2004-01-11 00:00:00	17353	AW00017353	NULL	NULL	NULL	2715.35
61909	2004-01-11 00:00:00	12248	AW00012248	NULL	NULL	NULL	596.69
61910	2004-01-11 00:00:00	12250	AW00012250	NULL	NULL	NULL	624.31
61911	2004-01-11 00:00:00	13618	AW00013618	NULL	NULL	NULL	2535.96
61912	2004-01-11 00:00:00	13629	AW00013629	NULL	NULL	NULL	2681.78
61913	2004-01-11 00:00:00	11991	AW00011991	NULL	NULL	NULL	2563.59
61914	2004-01-11 00:00:00	26056	AW00026056	NULL	NULL	NULL	2694.06
61915	2004-01-11 00:00:00	24654	AW00024654	NULL	NULL	NULL	2710.61
61916	2004-01-11 00:00:00	20525	AW00020525	NULL	NULL	NULL	1276.81
61917	2004-01-11 00:00:00	21333	AW00021333	NULL	NULL	NULL	1297.8
61918	2004-01-11 00:00:00	17116	AW00017116	NULL	NULL	NULL	1950.28
61919	2004-01-11 00:00:00	29086	AW00029086	NULL	NULL	NULL	889.89
61920	2004-01-11 00:00:00	11766	AW00011766	NULL	NULL	NULL	2719.44
61921	2004-01-11 00:00:00	23320	AW00023320	NULL	NULL	NULL	606.62
61783	2004-01-10 00:00:00	13954	AW00013954	NULL	NULL	NULL	27.61
61784	2004-01-10 00:00:00	18715	AW00018715	NULL	NULL	NULL	77.32
61785	2004-01-10 00:00:00	16165	AW00016165	NULL	NULL	NULL	49.97
61786	2004-01-10 00:00:00	27363	AW00027363	NULL	NULL	NULL	146.93
61787	2004-01-10 00:00:00	17077	AW00017077	NULL	NULL	NULL	55.24
61788	2004-01-10 00:00:00	26558	AW00026558	NULL	NULL	NULL	6.94
61789	2004-01-10 00:00:00	17501	AW00017501	NULL	NULL	NULL	132.6
61790	2004-01-10 00:00:00	16681	AW00016681	NULL	NULL	NULL	40.43
61791	2004-01-10 00:00:00	18305	AW00018305	NULL	NULL	NULL	40.43
61792	2004-01-10 00:00:00	25462	AW00025462	NULL	NULL	NULL	1950.28
61793	2004-01-10 00:00:00	21540	AW00021540	NULL	NULL	NULL	905.53
61794	2004-01-10 00:00:00	15080	AW00015080	NULL	NULL	NULL	2563.59
61795	2004-01-10 00:00:00	15926	AW00015926	NULL	NULL	NULL	2618.81
61796	2004-01-10 00:00:00	15116	AW00015116	NULL	NULL	NULL	2587.31
61797	2004-01-10 00:00:00	29327	AW00029327	NULL	NULL	NULL	59.66
61798	2004-01-10 00:00:00	29160	AW00029160	NULL	NULL	NULL	13.19
61799	2004-01-10 00:00:00	29234	AW00029234	NULL	NULL	NULL	32.02
61800	2004-01-10 00:00:00	11330	AW00011330	NULL	NULL	NULL	88.37
61801	2004-01-10 00:00:00	12959	AW00012959	NULL	NULL	NULL	38.65
61802	2004-01-10 00:00:00	22731	AW00022731	NULL	NULL	NULL	77.32
61803	2004-01-10 00:00:00	18644	AW00018644	NULL	NULL	NULL	38.65
61804	2004-01-10 00:00:00	23475	AW00023475	NULL	NULL	NULL	134.74
61805	2004-01-10 00:00:00	28021	AW00028021	NULL	NULL	NULL	87.27
61806	2004-01-10 00:00:00	19688	AW00019688	NULL	NULL	NULL	132.58
61807	2004-01-10 00:00:00	17696	AW00017696	NULL	NULL	NULL	44.18
61808	2004-01-10 00:00:00	17532	AW00017532	NULL	NULL	NULL	5.51
61809	2004-01-10 00:00:00	19208	AW00019208	NULL	NULL	NULL	109.35
61810	2004-01-10 00:00:00	18753	AW00018753	NULL	NULL	NULL	137
61811	2004-01-10 00:00:00	18504	AW00018504	NULL	NULL	NULL	142.51
61812	2004-01-10 00:00:00	23253	AW00023253	NULL	NULL	NULL	44.18
61813	2004-01-10 00:00:00	15375	AW00015375	NULL	NULL	NULL	75.06
61814	2004-01-10 00:00:00	15011	AW00015011	NULL	NULL	NULL	99.42
61815	2004-01-10 00:00:00	20746	AW00020746	NULL	NULL	NULL	60.75
61816	2004-01-10 00:00:00	16542	AW00016542	NULL	NULL	NULL	44.18
61817	2004-01-10 00:00:00	28398	AW00028398	NULL	NULL	NULL	79.1
61818	2004-01-10 00:00:00	20565	AW00020565	NULL	NULL	NULL	71.79
61819	2004-01-10 00:00:00	23935	AW00023935	NULL	NULL	NULL	5.51
61820	2004-01-10 00:00:00	20798	AW00020798	NULL	NULL	NULL	136.98
61821	2004-01-10 00:00:00	26416	AW00026416	NULL	NULL	NULL	98.31
61822	2004-01-10 00:00:00	22588	AW00022588	NULL	NULL	NULL	54.11
